frame	time(s)	intensity	nformants	F1(Hz)	B1(Hz)	F2(Hz)	B2(Hz)	F3(Hz)	B3(Hz)	F4(Hz)	B4(Hz)	F5(Hz)	B5(Hz)
1	0.025	0.00008	5	1615.509	213.103	2559.473	716.742	3513.468	197.098	4277.938	513.027	4913.499	474.204
2	0.026	0.00008	5	1618.565	205.833	2568.110	760.027	3519.894	232.181	4283.441	556.417	4923.673	530.266
3	0.027	0.00008	5	1625.947	199.949	2580.883	796.979	3528.381	278.291	4301.989	608.070	4930.360	619.626
4	0.028	0.00008	5	1636.932	195.994	2596.918	825.793	3538.738	331.644	4339.245	653.484	4935.718	758.546
5	0.029	0.00008	5	1650.747	194.454	2613.248	847.817	3547.958	385.744	4393.673	658.023	4951.759	972.218
6	0.030	0.00008	5	1666.556	195.865	2624.951	869.463	3549.571	434.390	4439.089	600.089	5010.962	1248.566
7	0.031	0.00008	5	1683.329	200.810	2626.794	901.135	3536.666	473.517	4458.646	527.688	5114.041	1483.548
8	0.032	0.00008	5	1699.650	209.849	2613.843	950.300	3506.964	497.279	4465.016	470.522	5190.042	1601.157
9	0.033	0.00008	5	1713.536	223.548	2580.808	1012.794	3465.834	497.182	4467.847	428.964	5169.109	1598.383
10	0.034	0.00008	5	1722.380	242.675	2524.536	1068.354	3424.107	471.302	4470.614	400.583	5085.943	1512.817
11	0.035	0.00008	5	1723.030	268.167	2449.872	1088.992	3390.367	429.292	4473.635	384.735	4996.661	1384.455
12	0.036	0.00007	5	1711.927	300.028	2370.669	1058.166	3366.488	383.430	4475.592	382.511	4920.082	1236.185
13	0.037	0.00007	5	1685.772	334.178	2303.734	982.884	3350.269	341.135	4473.859	396.504	4860.895	1076.199
14	0.038	0.00007	5	1644.544	359.538	2260.524	891.814	3338.841	305.615	4463.374	428.640	4823.843	907.610
15	0.039	0.00007	5	1595.410	365.255	2240.891	817.958	3330.016	278.287	4436.858	469.347	4815.585	743.213
16	0.040	0.00007	5	1548.909	353.277	2236.733	777.470	3322.495	259.920	4396.704	494.787	4831.590	609.147
17	0.041	0.00007	5	1511.716	334.552	2240.064	769.005	3315.743	250.747	4354.812	501.491	4855.949	510.439
18	0.042	0.00007	5	1485.907	318.854	2245.080	783.398	3309.793	250.297	4316.809	499.793	4879.053	437.774
19	0.043	0.00007	5	1471.123	311.330	2247.888	809.472	3304.963	257.419	4284.069	495.628	4897.542	385.494
20	0.044	0.00007	5	1466.008	313.085	2247.158	837.736	3301.441	270.691	4256.956	491.501	4910.916	350.719
