frame	time(s)	intensity	nformants	F1(Hz)	B1(Hz)	F2(Hz)	B2(Hz)	F3(Hz)	B3(Hz)	F4(Hz)	B4(Hz)	F5(Hz)	B5(Hz)
1	0.025	0.004	5	984.633	157.603	1480.222	48.927	2897.016	214.482	4136.969	128.566	4675.998	1518.252
2	0.026	0.004	5	981.095	165.507	1482.550	50.039	2889.730	211.726	4132.057	131.816	4657.750	1513.432
3	0.027	0.004	5	977.967	174.292	1485.060	51.282	2882.134	206.140	4126.756	134.528	4646.430	1521.827
4	0.028	0.004	5	975.425	183.836	1487.640	52.537	2875.320	199.276	4121.690	136.667	4642.854	1545.898
5	0.029	0.004	5	973.617	193.818	1490.226	53.777	2869.856	192.516	4117.335	138.510	4646.397	1584.371
6	0.030	0.004	5	972.573	203.721	1492.833	55.033	2865.876	186.866	4113.953	140.491	4655.336	1633.121
7	0.031	0.004	5	972.150	212.958	1495.546	56.341	2863.259	182.935	4111.559	143.058	4667.053	1685.874
8	0.032	0.004	5	972.042	221.047	1498.472	57.684	2861.780	181.031	4109.904	146.626	4677.965	1734.204
9	0.033	0.004	5	971.846	227.766	1501.680	58.959	2861.207	181.271	4108.487	151.579	4683.450	1767.423
10	0.034	0.004	5	971.146	233.201	1505.156	59.998	2861.335	183.669	4106.614	158.209	4678.739	1774.013
11	0.035	0.004	5	969.592	237.713	1508.792	60.626	2862.020	188.153	4103.517	166.487	4661.477	1745.753
12	0.036	0.004	5	966.952	241.818	1512.413	60.746	2863.199	194.524	4098.564	175.747	4634.242	1682.756
13	0.037	0.004	5	963.120	246.007	1515.832	60.406	2864.909	202.467	4091.518	184.536	4603.784	1594.995
14	0.038	0.004	5	958.092	250.537	1518.904	59.803	2867.284	211.640	4082.746	190.985	4577.242	1498.085
15	0.039	0.004	5	951.931	255.241	1521.548	59.225	2870.514	221.805	4073.167	193.719	4559.143	1406.534
16	0.040	0.004	5	944.778	259.452	1523.753	58.984	2874.782	232.787	4063.889	192.655	4551.166	1329.434
17	0.041	0.004	5	936.897	262.095	1525.567	59.363	2880.202	244.137	4055.789	188.994	4553.389	1270.235
18	0.042	0.004	5	928.710	261.970	1527.086	60.594	2886.703	254.570	4049.338	184.568	4565.247	1228.652
19	0.043	0.004	5	920.751	258.217	1528.450	62.833	2893.809	261.599	4044.691	181.197	4585.703	1202.341
20	0.044	0.004	5	913.531	250.842	1529.860	66.139	2900.493	262.181	4041.852	180.434	4613.003	1188.000
21	0.045	0.004	5	907.416	241.008	1531.620	70.431	2905.480	254.803	4040.846	183.624	4644.579	1183.077
22	0.046	0.004	5	902.554	230.732	1534.175	75.383	2908.038	241.349	4041.915	192.057	4677.592	1188.143
23	0.047	0.004	5	898.864	222.144	1538.033	80.277	2908.450	226.301	4045.668	206.901	4709.982	1207.737
24	0.048	0.004	5	896.085	216.914	1543.495	84.033	2907.668	213.980	4053.135	228.643	4741.355	1248.874
25	0.049	0.004	5	893.901	216.166	1550.299	85.681	2906.679	206.783	4065.544	255.930	4773.622	1319.463
26	0.050	0.004	5	892.095	220.548	1557.581	85.022	2906.144	205.235	4083.546	284.258	4812.110	1427.713
27	0.051	0.004	5	890.595	230.094	1564.283	82.759	2906.324	208.860	4105.781	306.419	4867.366	1579.898
28	0.052	0.004	5	889.389	243.982	1569.626	79.966	2907.163	216.972	4128.165	316.843	4956.367	1773.797
29	0.053	0.004	5	888.398	260.457	1573.242	77.559	2908.492	229.005	4145.952	316.395	5105.709	1993.005
30	0.054	0.004	4	887.402	276.997	1575.056	76.110	2910.209	244.235	4156.602	310.845	--undefined--	--undefined--
31	0.055	0.004	4	886.027	290.648	1575.114	75.896	2912.198	261.117	4159.907	305.786	--undefined--	--undefined--
32	0.056	0.004	4	883.812	298.519	1573.489	76.983	2914.005	276.722	4156.460	304.203	--undefined--	--undefined--
33	0.057	0.004	4	880.407	298.541	1570.295	79.301	2914.593	286.894	4146.769	306.568	--undefined--	--undefined--
34	0.058	0.004	4	875.909	290.385	1565.814	82.748	2912.716	287.806	4131.430	311.524	--undefined--	--undefined--
35	0.059	0.004	4	871.083	275.933	1560.704	87.320	2907.969	278.653	4111.849	316.911	--undefined--	--undefined--
36	0.060	0.004	5	867.084	258.520	1556.086	93.194	2901.326	263.034	4090.544	321.411	5210.611	2228.804
37	0.061	0.004	5	864.749	241.259	1553.261	100.618	2894.272	246.840	4070.210	325.859	5069.215	2089.896
38	0.062	0.004	5	864.100	225.846	1553.110	109.721	2887.670	234.639	4052.169	332.590	4991.454	1962.546
39	0.063	0.004	5	864.454	212.669	1555.638	120.484	2881.561	228.047	4035.838	343.383	4939.392	1838.671
40	0.064	0.004	5	864.930	201.571	1560.078	132.934	2875.555	226.346	4019.488	357.899	4896.836	1710.110
41	0.065	0.004	5	864.890	192.417	1565.360	147.351	2869.244	227.623	4001.468	373.284	4858.178	1576.533
42	0.066	0.004	5	864.076	185.239	1570.491	164.248	2862.467	229.568	3981.339	384.992	4823.049	1445.533
43	0.067	0.004	5	862.531	180.230	1574.640	184.189	2855.434	230.046	3960.412	389.065	4791.277	1327.584
44	0.068	0.004	5	860.447	177.717	1577.038	207.521	2848.663	227.636	3941.074	384.734	4760.655	1229.785
45	0.069	0.004	5	858.020	178.143	1576.829	234.053	2842.725	221.951	3925.303	374.784	4727.771	1152.443
46	0.070	0.004	5	855.347	182.024	1573.065	262.617	2837.986	213.484	3913.805	363.482	4689.894	1089.788
47	0.071	0.004	5	852.333	189.854	1564.984	290.644	2834.566	203.145	3906.203	354.337	4646.613	1033.163
48	0.072	0.004	5	848.655	201.954	1552.625	314.248	2832.481	191.888	3901.656	348.939	4600.950	975.414
49	0.073	0.004	5	843.786	218.343	1537.413	329.509	2831.805	180.615	3899.403	346.607	4559.127	915.306
50	0.074	0.004	5	837.139	238.765	1521.945	334.683	2832.640	170.193	3899.086	344.675	4527.996	858.538
51	0.075	0.004	5	828.199	262.938	1508.724	331.230	2834.951	161.299	3900.583	339.808	4511.509	812.785
52	0.076	0.004	5	816.483	290.835	1498.917	322.413	2838.461	154.189	3903.415	329.753	4509.286	781.092
53	0.077	0.004	5	801.376	322.763	1492.248	311.143	2842.726	148.664	3906.598	314.091	4517.909	760.517
54	0.078	0.004	5	782.076	359.212	1487.758	299.029	2847.315	144.267	3909.342	293.773	4532.972	745.866
55	0.079	0.004	5	757.737	400.474	1484.578	286.554	2851.912	140.522	3911.644	270.395	4550.510	733.417
56	0.080	0.002	5	727.793	446.010	1482.334	273.576	2856.298	137.115	3914.127	245.772	4567.625	721.863
57	0.081	0.002	5	692.449	493.692	1481.200	259.826	2860.285	133.985	3917.448	221.706	4582.494	711.351
58	0.082	0.002	5	653.225	539.401	1481.674	245.304	2863.672	131.353	3921.858	199.773	4594.074	702.400
59	0.083	0.002	5	613.155	577.640	1484.199	230.460	2866.288	129.652	3927.142	181.120	4601.791	695.426
60	0.084	0.002	5	576.197	603.289	1488.823	216.054	2868.098	129.380	3932.821	166.374	4605.380	690.707
