frame	time(s)	intensity	nformants	F1(Hz)	B1(Hz)	F2(Hz)	B2(Hz)	F3(Hz)	B3(Hz)	F4(Hz)	B4(Hz)	F5(Hz)	B5(Hz)
1	0.025	0.007	5	950.178	411.208	1553.388	144.284	2805.999	1018.186	3446.542	1138.209	4374.426	351.512
2	0.026	0.007	5	955.496	392.316	1560.184	137.805	2779.765	1021.827	3448.567	1045.952	4361.610	325.895
3	0.027	0.007	5	960.952	378.273	1567.646	132.576	2781.128	1011.926	3452.856	1029.426	4346.461	315.960
4	0.028	0.007	5	966.125	367.847	1575.598	128.314	2804.045	994.122	3456.750	1069.223	4328.923	316.348
5	0.029	0.007	5	970.747	359.655	1583.840	124.683	2844.090	956.798	3461.478	1169.311	4308.346	322.600
6	0.030	0.007	5	974.651	352.388	1592.114	121.377	2891.608	877.863	3476.442	1346.687	4284.377	330.082
7	0.031	0.007	5	977.685	345.040	1600.079	118.193	2926.280	753.736	3522.994	1598.077	4257.840	333.755
8	0.032	0.007	5	979.683	337.229	1607.329	115.137	2939.122	616.732	3609.789	1875.826	4231.613	329.878
9	0.033	0.007	5	980.542	329.587	1613.484	112.528	2937.761	488.931	3723.448	2127.766	4210.200	319.425
10	0.034	0.007	5	980.314	323.901	1618.306	110.994	2930.070	378.503	3841.558	2306.084	4197.366	308.657
11	0.035	0.007	5	979.116	322.674	1621.723	111.251	2921.020	290.216	3938.058	2378.054	4194.513	304.481
12	0.036	0.007	5	976.835	328.274	1623.759	113.765	2913.127	225.034	3993.598	2345.741	4201.354	310.122
13	0.037	0.007	5	972.917	342.171	1624.476	118.486	2907.107	179.832	4004.972	2244.159	4216.887	323.959
14	0.038	0.007	5	966.350	364.230	1624.017	124.682	2902.753	149.639	3982.697	2119.589	4239.159	339.910
15	0.039	0.007	5	955.907	391.791	1622.713	130.952	2899.576	129.767	3942.960	2008.762	4264.115	350.003
16	0.040	0.007	5	940.768	418.853	1621.174	135.610	2897.111	116.661	3902.137	1929.548	4285.846	349.748
17	0.041	0.007	5	921.463	436.740	1620.172	137.461	2895.011	107.980	3872.771	1883.810	4299.475	340.596
18	0.042	0.007	5	900.424	437.687	1620.216	136.471	2893.049	102.484	3860.956	1867.671	4303.377	326.340
19	0.043	0.007	5	881.209	419.790	1621.182	133.779	2891.090	99.870	3866.255	1878.562	4298.939	309.702
20	0.044	0.007	5	866.783	388.470	1622.394	131.193	2889.042	100.533	3883.506	1914.051	4289.565	292.489
21	0.045	0.007	5	858.388	352.580	1623.037	130.592	2886.845	105.237	3905.640	1965.298	4279.600	277.257
22	0.046	0.007	5	855.613	319.342	1622.469	133.498	2884.542	114.747	3925.766	2012.477	4273.020	267.707
23	0.047	0.007	5	857.113	292.304	1620.305	140.933	2882.468	129.343	3937.344	2030.723	4272.450	266.874
24	0.048	0.007	5	861.360	272.201	1616.417	153.521	2881.459	148.173	3934.808	2007.725	4278.864	274.741
25	0.049	0.007	5	867.137	258.493	1610.976	171.649	2882.823	168.858	3916.931	1957.696	4291.281	287.178
26	0.050	0.007	5	873.664	250.199	1604.506	195.442	2887.849	188.021	3889.083	1914.272	4306.255	297.543
27	0.051	0.007	5	880.489	246.083	1597.920	224.470	2897.082	202.485	3860.782	1910.305	4318.595	300.803
28	0.052	0.007	5	887.297	244.597	1592.543	257.141	2909.897	210.132	3840.947	1965.848	4324.041	295.815
29	0.053	0.007	5	893.685	243.892	1589.979	289.970	2924.595	210.242	3835.082	2087.787	4321.387	283.587
30	0.054	0.007	5	899.022	242.182	1591.620	317.416	2938.944	203.697	3845.159	2270.872	4312.317	265.541
31	0.055	0.007	5	902.598	238.445	1597.839	333.456	2951.026	192.842	3870.055	2497.195	4299.865	243.647
32	0.056	0.007	5	904.040	232.899	1607.570	334.788	2959.914	180.617	3905.374	2740.004	4286.803	220.462
33	0.057	0.007	5	903.555	226.768	1618.899	322.996	2965.746	169.509	3943.835	2974.920	4274.861	198.297
34	0.058	0.007	5	901.714	221.679	1630.128	303.360	2969.322	161.092	3977.985	3192.137	4264.821	178.530
35	0.059	0.007	5	899.062	219.180	1640.293	281.777	2971.650	156.168	4003.898	3399.991	4256.933	161.608
36	0.060	0.007	5	895.878	220.517	1649.054	262.603	2973.669	155.138	4022.735	3619.136	4251.217	147.388
37	0.061	0.007	5	892.169	226.587	1656.431	248.201	2976.158	158.340	4039.837	3874.655	4247.614	135.454
