frame	time(s)	intensity	nformants	F1(Hz)	B1(Hz)	F2(Hz)	B2(Hz)	F3(Hz)	B3(Hz)	F4(Hz)	B4(Hz)	F5(Hz)	B5(Hz)
54	0.078	0.001	5	498.260	490.331	1741.900	73.571	3036.306	439.467	4034.691	3327.659	4472.460	460.601
55	0.079	0.001	5	492.043	435.120	1745.828	74.623	3000.448	447.347	3900.431	2718.740	4483.751	481.944
56	0.080	0.001	5	485.823	393.403	1750.176	76.512	2962.416	451.604	3797.357	2281.577	4504.486	479.140
57	0.081	0.001	5	479.323	363.911	1754.861	78.973	2923.432	451.711	3715.788	1978.861	4526.254	449.275
58	0.082	0.001	5	472.356	344.740	1759.657	81.712	2884.800	447.205	3657.523	1777.664	4542.164	405.589
59	0.083	0.001	5	464.803	333.850	1764.245	84.525	2848.114	438.181	3622.546	1648.339	4550.902	363.021
60	0.084	0.001	5	456.596	329.372	1768.345	87.390	2815.233	425.910	3608.660	1566.562	4553.937	330.058
61	0.085	0.001	5	447.705	329.807	1771.875	90.505	2788.210	412.991	3611.750	1511.253	4553.214	309.747
62	0.086	0.001	5	438.120	334.212	1775.042	94.272	2769.238	402.799	3625.008	1464.972	4550.474	302.264
63	0.087	0.001	5	427.855	342.269	1778.348	99.241	2760.467	398.257	3640.011	1418.767	4546.987	306.731
64	0.088	0.001	5	416.966	353.906	1782.509	105.976	2763.497	400.382	3650.623	1376.047	4543.189	322.446
65	0.089	0.001	5	405.636	368.413	1788.300	114.852	2778.575	407.210	3656.556	1349.228	4538.427	349.626
66	0.090	0.001	5	394.276	383.799	1796.426	125.912	2803.920	413.808	3663.506	1351.805	4531.084	389.254
67	0.091	0.001	5	383.591	397.035	1807.446	138.840	2835.562	414.196	3680.670	1392.688	4518.944	441.527
68	0.092	0.001	5	374.460	404.910	1821.716	152.933	2868.128	404.977	3717.456	1473.942	4499.634	502.856
69	0.093	0.001	5	367.653	404.925	1839.236	167.010	2896.760	387.938	3779.161	1590.887	4471.717	562.281
70	0.094	0.001	5	363.480	396.055	1859.423	179.406	2918.942	368.368	3861.933	1735.195	4437.403	601.131
71	0.095	0.001	5	361.604	379.358	1881.033	188.287	2934.459	350.978	3951.463	1894.990	4405.215	604.319
72	0.096	0.0007	5	361.205	357.815	1902.340	192.256	2944.005	337.931	4032.786	2048.686	4384.393	577.833
73	0.097	0.0007	5	361.396	335.117	1921.569	190.930	2948.042	329.431	4101.545	2172.800	4375.468	540.653
74	0.098	0.0007	5	361.534	314.256	1937.366	185.122	2946.446	324.779	4158.801	2252.415	4373.465	505.556
75	0.099	0.0007	5	361.292	296.828	1949.123	176.469	2938.771	322.735	4203.649	2278.902	4374.001	477.413
76	0.100	0.0007	5	360.606	283.131	1956.977	166.739	2924.927	321.403	4234.312	2251.269	4374.551	457.214
77	0.101	0.0007	5	359.596	272.697	1961.540	157.256	2905.949	318.460	4251.769	2181.027	4373.929	444.255
78	0.102	0.0007	5	358.500	264.904	1963.570	148.774	2884.298	312.259	4259.655	2090.345	4371.834	437.177
79	0.103	0.0007	5	357.594	259.437	1963.729	141.679	2863.172	303.097	4261.149	2002.711	4368.572	434.803
80	0.104	0.0007	5	357.132	256.478	1962.430	136.239	2845.278	293.285	4257.337	1934.665	4364.772	436.858
81	0.105	0.0005	5	357.332	256.662	1959.789	132.681	2832.054	286.000	4248.292	1893.997	4361.022	444.356
82	0.106	0.0005	5	358.431	260.858	1955.687	131.109	2823.766	284.143	4235.108	1882.307	4357.500	459.611
83	0.107	0.0005	5	360.807	269.746	1949.971	131.360	2820.036	289.904	4221.689	1897.938	4353.715	485.999
84	0.108	0.0005	5	365.129	283.179	1942.723	132.924	2820.340	304.811	4216.154	1937.661	4348.290	526.857
85	0.109	0.0005	5	372.443	299.390	1934.488	134.987	2824.277	329.877	4231.395	1998.922	4338.710	580.296
86	0.110	0.0004	5	383.998	314.550	1926.256	136.680	2831.608	365.677	4281.164	2087.470	4322.738	623.330
87	0.111	0.0004	5	400.492	323.151	1919.087	137.420	2841.899	413.093	4306.151	605.923	4362.516	2204.746
88	0.112	0.0004	5	420.729	318.979	1913.410	137.333	2852.541	477.786	4299.398	525.209	4435.031	2235.483
89	0.113	0.0004	5	440.725	300.086	1909.236	137.554	2857.493	573.080	4297.697	450.339	4448.258	1991.500
90	0.114	0.0004	5	455.276	275.807	1907.864	139.690	2854.821	706.715	4290.573	423.335	4435.345	1554.842
91	0.115	0.0004	5	460.640	258.862	1911.628	144.971	2856.781	884.549	4269.819	431.641	4448.531	1168.076
92	0.116	0.0004	5	455.669	254.141	1921.707	153.027	2879.764	1130.388	4242.535	431.181	4474.397	953.289
93	0.117	0.0004	5	442.034	258.733	1936.881	161.675	2930.346	1463.224	4229.234	421.504	4478.685	878.109
94	0.118	0.0004	5	423.243	266.559	1954.054	169.358	3004.088	1871.877	4228.085	418.406	4460.297	869.315
95	0.119	0.0004	5	402.835	272.338	1970.177	176.638	3084.495	2316.764	4231.762	414.400	4433.739	886.747
96	0.120	0.0004	5	383.197	273.356	1983.693	185.101	3147.313	2744.366	4235.776	399.723	4415.162	918.394
97	0.121	0.0004	5	365.399	269.004	1994.565	196.436	3173.332	3106.171	4238.587	373.765	4413.196	967.172
98	0.122	0.0002	5	349.631	259.593	2003.685	212.597	3154.433	3369.032	4240.823	341.899	4428.266	1037.709
99	0.123	0.0002	5	335.707	245.728	2012.401	236.423	3090.403	3505.494	4243.400	308.863	4460.029	1135.395
100	0.124	0.0002	5	323.383	228.379	2022.478	272.510	2987.723	3489.251	4246.733	277.237	4512.796	1270.645
101	0.125	0.0002	5	312.459	209.190	2036.525	328.275	2860.429	3314.397	4250.824	248.473	4600.689	1463.664
102	0.126	0.0002	5	302.766	190.414	2059.005	414.866	2723.576	3010.940	4255.319	223.972	4765.991	1750.654
103	0.127	0.00007	5	294.131	174.127	2098.416	546.912	2579.000	2625.102	4259.496	205.967	5242.865	2184.948
104	0.128	0.00007	4	286.327	161.018	2175.309	739.194	2403.155	2190.439	4262.402	198.427	--undefined--	--undefined--
105	0.129	0.00005	4	279.031	149.832	2122.941	1831.988	2357.561	887.450	4263.057	207.944	--undefined--	--undefined--
106	0.130	0.00004	4	271.930	138.491	1897.023	1779.657	2486.245	757.830	4260.038	244.901	--undefined--	--undefined--
107	0.131	0.00004	4	264.941	126.036	1761.353	1714.894	2527.217	662.772	4249.645	323.921	--undefined--	--undefined--
108	0.132	0.00002	4	258.269	113.071	1669.360	1625.256	2534.165	618.963	4222.292	455.808	--undefined--	--undefined--
109	0.133	0.00001	4	252.192	100.727	1614.383	1540.270	2525.756	612.256	4163.054	615.740	--undefined--	--undefined--
110	0.134	0.00001	4	246.866	89.734	1596.488	1483.259	2511.382	638.942	4081.567	727.438	--undefined--	--undefined--
111	0.135	0.00001	4	242.283	80.122	1616.391	1457.177	2495.307	705.851	4019.565	779.677	--undefined--	--undefined--
112	0.136	0.00001	4	238.341	71.461	1677.629	1439.056	2479.785	829.686	3989.928	827.154	--undefined--	--undefined--
113	0.137	0.00001	4	234.929	63.305	1781.955	1364.056	2475.218	1049.909	3989.916	901.246	--undefined--	--undefined--
114	0.138	0.00001	4	231.978	55.424	1872.646	1133.521	2555.510	1397.430	4029.045	1002.212	--undefined--	--undefined--
115	0.139	0.00001	4	229.470	47.829	1879.786	911.681	2774.135	1552.732	4125.250	1050.852	--undefined--	--undefined--
116	0.140	0.00001	4	227.421	40.702	1868.305	779.832	2937.560	1388.728	4215.494	942.222	--undefined--	--undefined--
117	0.141	0.00001	4	225.853	34.285	1859.755	699.582	2990.532	1192.613	4250.902	793.771	--undefined--	--undefined--
118	0.142	0.00001	4	224.765	28.782	1857.141	651.834	2997.319	1051.285	4258.399	669.841	--undefined--	--undefined--
119	0.143	0.00001	4	224.105	24.292	1860.660	628.348	2986.957	948.282	4255.726	573.347	--undefined--	--undefined--
120	0.144	0.000009	4	223.776	20.815	1869.948	625.308	2969.130	867.625	4250.284	499.880	--undefined--	--undefined--
121	0.145	0.000004	4	223.643	18.271	1884.577	639.739	2948.134	800.173	4245.095	445.304	--undefined--	--undefined--
122	0.146	0.000001	4	223.565	16.540	1903.994	666.806	2927.044	741.355	4241.346	405.993	--undefined--	--undefined--
123	0.147	0.000001	4	223.426	15.486	1926.962	698.493	2908.521	689.609	4239.504	378.687	--undefined--	--undefined--
124	0.148	0.000001	4	223.160	14.984	1951.029	725.403	2894.311	645.158	4239.781	360.631	--undefined--	--undefined--
125	0.149	0.000001	4	222.762	14.945	1973.122	741.698	2884.770	609.218	4242.303	349.910	--undefined--	--undefined--
