frame	time(s)	intensity	nformants	F1(Hz)	B1(Hz)	F2(Hz)	B2(Hz)	F3(Hz)	B3(Hz)	F4(Hz)	B4(Hz)	F5(Hz)	B5(Hz)
1	0.025	0.00004	4	393.995	118.136	1666.821	28.193	2761.720	168.978	4180.370	105.591	--undefined--	--undefined--
2	0.026	0.00007	4	391.087	113.990	1662.393	26.913	2760.589	208.511	4181.576	109.887	--undefined--	--undefined--
3	0.027	0.00007	4	387.659	108.301	1658.043	26.867	2760.796	260.890	4180.710	116.014	--undefined--	--undefined--
4	0.028	0.0001	4	384.232	101.824	1653.653	27.800	2760.837	324.237	4178.212	123.580	--undefined--	--undefined--
5	0.029	0.0001	4	381.145	95.650	1649.171	29.459	2757.620	391.925	4175.369	131.114	--undefined--	--undefined--
6	0.030	0.0002	4	378.426	90.748	1644.605	31.601	2747.910	453.412	4173.712	136.600	--undefined--	--undefined--
7	0.031	0.0002	4	375.879	87.740	1640.028	34.012	2730.686	497.844	4174.228	138.495	--undefined--	--undefined--
8	0.032	0.0002	4	373.229	86.947	1635.567	36.553	2708.377	518.951	4176.893	136.452	--undefined--	--undefined--
9	0.033	0.0002	4	370.190	88.488	1631.385	39.208	2685.493	518.144	4180.844	131.310	--undefined--	--undefined--
10	0.034	0.0002	4	366.509	92.380	1627.647	42.064	2665.861	502.863	4184.920	124.534	--undefined--	--undefined--
11	0.035	0.0002	4	361.981	98.604	1624.522	45.240	2651.215	481.701	4188.147	117.574	--undefined--	--undefined--
12	0.036	0.0002	4	356.463	107.132	1622.195	48.803	2641.730	460.894	4189.926	111.478	--undefined--	--undefined--
13	0.037	0.0002	4	349.902	117.934	1620.884	52.725	2637.047	443.701	4190.021	106.820	--undefined--	--undefined--
14	0.038	0.0002	4	342.359	130.945	1620.833	56.873	2636.851	431.292	4188.453	103.866	--undefined--	--undefined--
15	0.039	0.0002	4	334.035	145.982	1622.272	61.041	2640.944	423.897	4185.427	102.809	--undefined--	--undefined--
16	0.040	0.0002	4	325.273	162.584	1625.334	64.999	2649.064	421.733	4181.310	103.866	--undefined--	--undefined--
17	0.041	0.0002	4	316.573	179.860	1629.954	68.522	2660.687	425.193	4176.586	107.206	--undefined--	--undefined--
18	0.042	0.0002	4	308.649	196.627	1635.815	71.389	2675.045	433.947	4171.719	112.726	--undefined--	--undefined--
19	0.043	0.0002	4	302.538	211.710	1642.344	73.430	2691.264	446.035	4167.055	119.765	--undefined--	--undefined--
