frame	time(s)	intensity	nformants	F1(Hz)	B1(Hz)	F2(Hz)	B2(Hz)	F3(Hz)	B3(Hz)	F4(Hz)	B4(Hz)	F5(Hz)	B5(Hz)
1	0.025	0.005	5	933.078	216.858	1476.908	73.339	2960.081	370.443	4417.456	3780.491	4483.554	717.950
2	0.026	0.005	5	930.144	210.823	1475.403	72.578	2955.138	327.752	4385.486	4061.424	4498.571	650.497
3	0.027	0.005	5	927.391	205.724	1474.026	72.676	2953.087	295.801	4403.264	4274.143	4504.142	613.156
4	0.028	0.005	5	924.893	201.829	1472.882	73.647	2952.439	274.604	4494.710	593.825	4551.274	4471.804
5	0.029	0.005	5	922.605	199.348	1471.997	75.572	2951.456	263.168	4466.928	573.575	4972.075	4673.294
6	0.030	0.005	4	920.184	198.201	1471.247	78.552	2948.922	260.708	4429.032	535.005	--undefined--	--undefined--
7	0.031	0.005	4	917.156	198.042	1470.399	82.629	2943.962	266.385	4396.611	484.107	--undefined--	--undefined--
8	0.032	0.005	5	913.394	198.636	1469.299	87.758	2935.748	277.390	4376.252	440.600	5013.886	3768.696
9	0.033	0.005	5	909.185	200.142	1467.921	93.907	2924.230	288.169	4365.678	414.211	4656.722	3139.687
10	0.034	0.005	5	904.865	203.008	1466.208	101.140	2911.058	293.026	4361.151	404.083	4492.192	2630.181
11	0.035	0.005	5	900.531	207.667	1463.908	109.546	2898.954	289.896	4360.196	405.600	4411.867	2258.163
12	0.036	0.005	5	896.051	214.355	1460.571	119.048	2889.980	280.792	4361.607	413.897	4371.280	2005.028
13	0.037	0.005	5	891.207	223.086	1455.733	129.249	2884.773	269.173	4348.664	1847.868	4364.978	424.915
14	0.038	0.005	5	885.833	233.645	1449.231	139.403	2883.025	257.881	4333.819	1769.710	4370.212	435.599
15	0.039	0.005	5	879.945	245.562	1441.523	148.646	2884.155	248.801	4323.499	1762.448	4377.033	443.803
16	0.040	0.005	5	873.891	258.201	1433.825	156.534	2887.683	243.272	4320.409	1829.420	4384.607	447.939
17	0.041	0.005	5	868.494	271.130	1427.860	163.634	2893.409	242.361	4335.347	1990.901	4391.481	446.502
18	0.042	0.005	5	865.037	284.556	1425.368	171.629	2901.441	246.663	4396.068	437.632	4396.638	2296.575
19	0.043	0.005	5	865.044	299.251	1427.757	182.681	2911.987	255.899	4397.526	419.342	4600.235	2862.451
20	0.044	0.005	4	869.940	315.527	1436.143	198.278	2924.842	269.292	4396.318	391.425	--undefined--	--undefined--
21	0.045	0.005	4	880.568	331.687	1451.446	217.815	2939.157	287.436	4393.701	357.786	--undefined--	--undefined--
22	0.046	0.005	4	896.292	343.407	1473.835	237.427	2954.190	313.512	4390.639	325.630	--undefined--	--undefined--
23	0.047	0.005	4	914.077	346.176	1501.366	251.246	2969.787	350.743	4387.425	301.591	--undefined--	--undefined--
24	0.048	0.005	4	929.390	340.011	1529.768	256.256	2985.028	397.274	4384.143	288.713	--undefined--	--undefined--
25	0.049	0.005	4	939.045	329.871	1554.884	254.948	2996.355	442.953	4381.213	286.000	--undefined--	--undefined--
26	0.050	0.005	4	942.613	320.685	1574.844	251.839	2998.864	473.817	4379.612	289.819	--undefined--	--undefined--
27	0.051	0.005	4	941.644	314.066	1590.003	249.396	2991.078	482.737	4380.736	296.257	--undefined--	--undefined--
28	0.052	0.005	4	938.400	309.111	1601.753	247.468	2976.509	472.957	4385.846	302.633	--undefined--	--undefined--
29	0.053	0.005	4	934.855	304.441	1611.425	244.888	2960.106	451.571	4395.418	307.394	--undefined--	--undefined--
30	0.054	0.005	4	932.190	299.195	1619.767	240.774	2945.347	423.683	4408.917	309.858	--undefined--	--undefined--
31	0.055	0.005	4	930.684	293.097	1626.889	235.039	2933.971	391.773	4425.165	310.264	--undefined--	--undefined--
32	0.056	0.005	4	929.830	286.427	1632.454	228.528	2926.578	357.363	4442.875	309.330	--undefined--	--undefined--
33	0.057	0.005	4	928.661	280.068	1635.997	222.886	2922.958	322.350	4460.684	307.306	--undefined--	--undefined--
34	0.058	0.005	4	926.211	275.321	1637.218	220.091	2922.188	289.321	4476.754	303.445	--undefined--	--undefined--
35	0.059	0.003	4	921.891	273.357	1636.131	221.816	2922.925	260.957	4488.810	296.582	--undefined--	--undefined--
36	0.060	0.003	4	915.664	274.626	1633.082	228.915	2923.967	239.040	4495.127	286.379	--undefined--	--undefined--
37	0.061	0.003	4	908.034	278.606	1628.750	241.152	2924.685	223.851	4495.571	273.872	--undefined--	--undefined--
38	0.062	0.003	4	899.903	284.092	1624.131	257.266	2925.103	214.317	4491.457	260.817	--undefined--	--undefined--
39	0.063	0.003	4	892.255	289.752	1620.404	275.346	2925.735	208.608	4484.525	248.800	--undefined--	--undefined--
40	0.064	0.003	4	885.750	294.556	1618.557	293.374	2927.366	204.693	4476.155	238.938	--undefined--	--undefined--
41	0.065	0.003	4	880.434	297.890	1618.884	309.763	2930.832	200.749	4467.187	232.047	--undefined--	--undefined--
42	0.066	0.003	4	875.740	299.581	1620.642	323.861	2936.783	195.505	4458.064	228.782	--undefined--	--undefined--
43	0.067	0.003	4	870.763	299.884	1622.186	336.313	2945.443	188.484	4449.029	229.467	--undefined--	--undefined--
44	0.068	0.002	4	864.653	299.293	1621.534	348.882	2956.431	179.981	4440.294	233.735	--undefined--	--undefined--
45	0.069	0.002	4	856.924	298.189	1617.015	363.621	2968.792	170.691	4432.171	240.258	--undefined--	--undefined--
46	0.070	0.002	4	847.567	296.647	1607.680	381.931	2981.261	161.256	4425.140	246.960	--undefined--	--undefined--
47	0.071	0.002	4	836.974	294.599	1593.483	404.162	2992.622	152.038	4419.770	251.751	--undefined--	--undefined--
48	0.072	0.002	4	825.751	292.136	1575.393	429.874	3001.970	143.164	4416.479	253.413	--undefined--	--undefined--
49	0.073	0.002	4	814.577	289.590	1555.513	458.522	3008.836	134.677	4415.284	252.006	--undefined--	--undefined--
50	0.074	0.002	4	804.139	287.333	1537.202	490.178	3013.215	126.663	4415.749	248.547	--undefined--	--undefined--
51	0.075	0.002	4	795.083	285.411	1525.077	525.619	3015.536	119.331	4417.166	244.345	--undefined--	--undefined--
52	0.076	0.002	4	787.831	283.212	1524.777	564.783	3016.531	113.026	4418.802	240.563	--undefined--	--undefined--
53	0.077	0.002	4	782.183	279.512	1541.743	603.005	3017.010	108.150	4420.009	238.315	--undefined--	--undefined--
54	0.078	0.002	4	776.992	273.331	1577.386	628.142	3017.606	105.030	4420.159	239.131	--undefined--	--undefined--
55	0.079	0.002	4	770.538	265.066	1624.277	627.802	3018.619	103.925	4418.489	245.365	--undefined--	--undefined--
56	0.080	0.002	4	761.489	256.211	1669.092	604.423	3020.067	105.228	4414.020	260.093	--undefined--	--undefined--
57	0.081	0.002	4	749.460	247.719	1702.387	574.178	3021.860	109.572	4405.619	286.442	--undefined--	--undefined--
58	0.082	0.002	4	734.968	239.129	1721.749	551.644	3023.903	117.594	4392.313	326.271	--undefined--	--undefined--
59	0.083	0.002	4	719.314	229.319	1728.635	542.058	3026.071	129.475	4373.993	378.253	--undefined--	--undefined--
60	0.084	0.002	4	704.178	217.926	1726.077	542.921	3028.230	144.606	4352.347	436.702	--undefined--	--undefined--
61	0.085	0.002	4	690.847	205.735	1718.252	548.477	3030.460	161.724	4331.025	493.540	--undefined--	--undefined--
62	0.086	0.001	4	679.756	193.755	1709.942	553.018	3033.340	179.610	4314.047	542.431	--undefined--	--undefined--
63	0.087	0.001	4	670.660	182.393	1705.442	551.158	3037.997	197.780	4303.656	580.422	--undefined--	--undefined--
64	0.088	0.001	4	663.026	171.478	1707.470	537.397	3045.850	216.550	4299.731	606.646	--undefined--	--undefined--
65	0.089	0.001	4	656.364	160.784	1716.256	508.286	3058.178	236.368	4300.679	621.987	--undefined--	--undefined--
66	0.090	0.001	4	650.397	150.402	1729.493	465.730	3075.658	257.010	4304.819	630.307	--undefined--	--undefined--
67	0.091	0.001	4	645.040	140.626	1743.823	416.728	3097.964	277.350	4311.795	638.400	--undefined--	--undefined--
68	0.092	0.001	4	640.272	131.590	1756.642	369.300	3123.523	295.983	4323.565	654.207	--undefined--	--undefined--
69	0.093	0.001	4	636.059	123.162	1766.798	329.079	3149.703	312.336	4345.058	684.943	--undefined--	--undefined--
70	0.094	0.001	4	632.358	115.123	1774.346	298.652	3173.665	327.212	4385.418	733.363	--undefined--	--undefined--
71	0.095	0.001	5	629.170	107.419	1780.081	278.287	3193.446	341.786	4458.703	781.848	5021.155	3766.191
72	0.096	0.001	5	626.541	100.237	1785.133	266.805	3208.335	355.799	4358.991	3522.393	4562.905	763.561
73	0.097	0.001	5	624.513	93.868	1790.614	262.259	3218.192	366.783	3933.969	3361.367	4649.660	659.410
74	0.098	0.001	5	623.059	88.528	1797.361	262.345	3222.446	371.340	3644.638	3299.058	4701.953	542.123
75	0.099	0.001	5	622.082	84.280	1805.756	264.481	3220.015	367.472	3440.935	3349.454	4732.170	443.118
76	0.100	0.001	5	621.448	81.074	1815.613	265.753	3210.451	355.447	3294.634	3541.697	4749.369	365.044
77	0.101	0.001	5	621.042	78.820	1826.127	263.166	3192.234	3932.871	3195.030	336.732	4758.323	304.564
78	0.102	0.001	5	620.778	77.427	1835.946	254.513	3132.227	4664.447	3176.785	313.280	4761.705	257.966
79	0.103	0.001	5	620.588	76.792	1843.591	239.530	3159.016	6310.205	3159.585	287.762	4761.203	222.267
80	0.104	0.001	4	620.396	76.802	1848.152	220.174	3146.832	263.292	4758.019	195.275	--undefined--	--undefined--
81	0.105	0.001	4	620.118	77.355	1849.729	199.450	3140.456	242.318	4753.084	175.367	--undefined--	--undefined--
82	0.106	0.001	4	619.682	78.409	1849.210	179.890	3140.599	225.813	4747.150	161.274	--undefined--	--undefined--
83	0.107	0.001	4	619.051	79.992	1847.692	162.893	3145.899	213.469	4740.820	151.989	--undefined--	--undefined--
84	0.108	0.001	4	618.202	82.157	1846.026	148.945	3154.114	204.444	4734.552	146.755	--undefined--	--undefined--
85	0.109	0.001	4	617.081	84.942	1844.644	138.042	3162.796	198.007	4728.671	145.074	--undefined--	--undefined--
86	0.110	0.001	4	615.568	88.347	1843.593	129.997	3169.816	193.771	4723.369	146.620	--undefined--	--undefined--
87	0.111	0.001	4	613.470	92.352	1842.656	124.619	3173.622	191.639	4718.736	151.092	--undefined--	--undefined--
88	0.112	0.001	4	610.535	96.915	1841.511	121.816	3173.317	191.653	4714.803	158.019	--undefined--	--undefined--
89	0.113	0.0008	4	606.493	101.940	1839.875	121.608	3168.700	193.826	4711.588	166.614	--undefined--	--undefined--
90	0.114	0.0008	4	601.128	107.229	1837.589	124.032	3160.359	197.962	4709.108	175.739	--undefined--	--undefined--
91	0.115	0.0008	4	594.354	112.443	1834.623	128.976	3149.697	203.541	4707.315	184.098	--undefined--	--undefined--
92	0.116	0.0008	4	586.267	117.149	1831.029	136.025	3138.693	209.756	4705.972	190.624	--undefined--	--undefined--
93	0.117	0.0008	4	577.141	120.949	1826.886	144.371	3129.310	215.666	4704.561	194.962	--undefined--	--undefined--
94	0.118	0.0008	4	567.371	123.619	1822.288	152.776	3122.775	220.348	4702.359	197.763	--undefined--	--undefined--
95	0.119	0.0008	4	557.399	125.189	1817.381	159.692	3119.151	223.083	4698.672	200.581	--undefined--	--undefined--
96	0.120	0.0008	5	547.615	125.909	1812.413	163.688	2426.881	6809.410	3117.506	223.646	4693.092	205.331
97	0.121	0.0008	5	538.280	126.095	1807.677	164.105	2593.091	5604.362	3116.603	222.491	4685.579	213.643
98	0.122	0.0008	5	529.483	125.955	1803.368	161.443	2709.598	5264.684	3115.622	220.576	4676.401	226.450
99	0.123	0.0008	5	521.170	125.533	1799.493	157.081	2842.779	5251.621	3114.417	218.962	4666.007	244.050
100	0.124	0.0008	5	513.214	124.784	1795.932	152.495	3007.251	5386.508	3113.246	218.440	4654.848	266.647
101	0.125	0.0008	5	505.498	123.698	1792.553	148.628	3112.339	219.222	3208.357	5578.824	4643.091	295.143
102	0.126	0.0008	5	497.956	122.349	1789.268	145.702	3111.617	220.775	3465.157	5831.373	4630.205	331.764
103	0.127	0.0008	5	490.567	120.846	1786.017	143.386	3110.622	221.964	3881.356	6289.970	4614.397	380.181
104	0.128	0.0008	4	483.332	119.266	1782.741	141.083	3108.630	221.498	4591.698	444.561	--undefined--	--undefined--
105	0.129	0.0008	4	476.256	117.616	1779.383	138.188	3104.871	218.469	4554.437	525.062	--undefined--	--undefined--
106	0.130	0.0008	4	469.343	115.850	1775.924	134.274	3098.762	212.698	4492.547	602.839	--undefined--	--undefined--
107	0.131	0.0008	4	462.598	113.904	1772.447	129.217	3090.035	204.734	4411.523	632.772	--undefined--	--undefined--
108	0.132	0.0008	4	456.030	111.704	1769.124	123.242	3078.714	195.587	4339.540	604.934	--undefined--	--undefined--
109	0.133	0.0007	4	449.642	109.140	1766.121	116.905	3064.993	186.346	4291.592	553.149	--undefined--	--undefined--
110	0.134	0.0005	4	443.427	106.048	1763.480	110.956	3049.099	177.755	4267.319	501.989	--undefined--	--undefined--
111	0.135	0.0005	4	437.381	102.281	1761.091	106.111	3031.269	169.859	4263.187	460.243	--undefined--	--undefined--
112	0.136	0.0005	4	431.527	97.842	1758.785	102.868	3011.927	161.959	4275.692	427.982	--undefined--	--undefined--
113	0.137	0.0005	4	425.923	92.954	1756.443	101.466	2991.922	153.161	4301.186	400.620	--undefined--	--undefined--
114	0.138	0.0005	4	420.630	88.010	1754.074	102.011	2972.426	143.208	4334.837	371.626	--undefined--	--undefined--
115	0.139	0.0005	4	415.688	83.431	1751.793	104.615	2954.381	132.779	4370.016	337.060	--undefined--	--undefined--
116	0.140	0.0005	5	411.107	79.550	1749.762	109.466	2938.014	122.911	4400.592	300.035	4573.923	4531.311
117	0.141	0.0005	5	406.893	76.539	1748.098	116.788	2922.885	114.273	4018.249	3753.126	4424.279	267.188
118	0.142	0.0005	5	403.061	74.399	1746.801	126.751	2908.310	106.889	3792.102	3288.390	4441.884	242.026
119	0.143	0.0005	5	399.639	73.019	1745.721	139.304	2893.792	100.245	3660.820	2978.547	4454.759	224.323
120	0.144	0.0005	5	396.657	72.254	1744.602	153.982	2879.344	93.572	3566.422	2759.239	4463.754	212.495
121	0.145	0.0005	5	394.112	71.980	1743.204	169.810	2865.583	86.293	3484.980	2597.458	4469.260	205.117
122	0.146	0.0005	5	391.942	72.089	1741.434	185.459	2853.476	78.441	3405.059	2470.945	4471.464	201.368
123	0.147	0.0005	5	390.009	72.450	1739.392	199.668	2843.777	70.672	3322.722	2361.698	4470.526	201.019
124	0.148	0.0005	5	388.132	72.914	1737.336	211.645	2836.628	63.765	3240.544	2259.757	4466.668	204.328
125	0.149	0.0005	5	386.137	73.393	1735.688	221.231	2831.612	58.122	3165.372	2169.649	4460.349	211.871
126	0.150	0.0005	5	383.915	73.954	1735.056	228.833	2828.070	53.691	3103.851	2108.875	4452.520	224.159
127	0.151	0.0004	5	381.456	74.796	1736.133	235.272	2825.394	50.228	3058.669	2098.424	4444.648	241.003
128	0.152	0.0004	5	378.839	76.157	1739.507	241.546	2823.152	47.592	3027.433	2154.799	4438.133	260.891
129	0.153	0.0004	5	376.216	78.236	1745.654	248.587	2821.101	45.862	3003.407	2289.266	4433.400	280.967
130	0.154	0.0004	5	373.777	81.215	1755.175	257.040	2819.119	45.324	2977.042	2512.051	4429.559	298.036
131	0.155	0.0004	5	371.714	85.258	1768.955	267.000	2817.125	46.444	2937.571	2835.951	4425.055	310.021
132	0.156	0.0004	5	370.175	90.421	1787.898	277.785	2815.026	49.924	2874.098	3277.274	4418.551	316.730
133	0.157	0.0004	5	369.223	96.519	1812.276	288.020	2775.836	3861.518	2812.696	56.786	4409.274	319.536
134	0.158	0.0004	5	368.826	103.109	1841.126	296.172	2627.963	4657.346	2809.936	68.413	4396.970	320.301
135	0.159	0.0004	5	368.878	109.640	1872.079	301.375	2375.057	5931.389	2806.437	86.527	4382.070	320.309
136	0.160	0.0004	4	369.209	115.625	1901.729	304.302	2801.700	113.101	4365.986	319.923	--undefined--	--undefined--
137	0.161	0.0004	4	369.578	120.687	1926.421	307.546	2794.943	150.258	4350.856	319.136	--undefined--	--undefined--
138	0.162	0.0004	4	369.660	124.508	1943.078	314.796	2784.912	200.113	4338.574	318.382	--undefined--	--undefined--
139	0.163	0.0004	4	369.140	126.856	1949.755	328.978	2769.636	264.049	4329.654	318.929	--undefined--	--undefined--
140	0.164	0.0004	4	367.892	127.764	1946.029	350.187	2746.444	340.644	4322.717	322.592	--undefined--	--undefined--
141	0.165	0.0004	4	366.062	127.699	1933.564	374.518	2713.194	422.781	4314.896	330.913	--undefined--	--undefined--
142	0.166	0.0004	4	363.913	127.470	1916.659	395.829	2671.213	498.515	4302.943	343.699	--undefined--	--undefined--
143	0.167	0.0004	4	361.606	127.868	1901.389	410.818	2626.704	560.547	4284.890	357.440	--undefined--	--undefined--
144	0.168	0.0004	4	359.135	129.434	1892.712	421.713	2586.179	613.717	4261.918	366.627	--undefined--	--undefined--
145	0.169	0.0004	4	356.392	132.523	1892.422	432.995	2551.965	668.071	4238.018	369.218	--undefined--	--undefined--
146	0.170	0.0004	4	353.240	137.456	1899.506	447.756	2523.090	729.760	4216.530	368.465	--undefined--	--undefined--
147	0.171	0.0004	4	349.506	144.505	1911.258	467.794	2496.925	798.705	4198.162	368.216	--undefined--	--undefined--
148	0.172	0.0004	4	344.944	153.734	1924.296	495.964	2468.906	868.938	4181.770	369.267	--undefined--	--undefined--
149	0.173	0.0004	4	339.228	164.816	1935.653	538.259	2431.916	928.294	4165.543	368.734	--undefined--	--undefined--
150	0.174	0.0004	4	332.012	177.005	1943.144	605.188	2378.264	955.272	4148.011	360.740	--undefined--	--undefined--
151	0.175	0.0004	4	323.060	189.297	1941.444	715.685	2308.917	912.157	4129.161	338.946	--undefined--	--undefined--
152	0.176	0.0004	4	312.340	200.655	1902.158	874.322	2259.325	774.856	4110.920	301.465	--undefined--	--undefined--
153	0.177	0.0003	4	300.080	210.046	1817.881	976.015	2252.050	646.126	4095.854	254.056	--undefined--	--undefined--
154	0.178	0.0002	4	286.820	216.228	1733.564	1001.347	2253.359	560.356	4085.228	206.585	--undefined--	--undefined--
155	0.179	0.0002	4	273.497	217.653	1661.735	982.479	2254.568	500.548	4078.676	166.589	--undefined--	--undefined--
156	0.180	0.0002	4	261.371	212.938	1602.827	936.903	2256.021	459.120	4075.163	136.804	--undefined--	--undefined--
157	0.181	0.0002	4	251.605	201.760	1555.441	876.293	2258.869	432.644	4073.787	116.637	--undefined--	--undefined--
158	0.182	0.0002	5	244.712	185.352	1517.400	810.869	2263.805	418.191	4074.021	104.272	5393.286	1832.660
159	0.183	0.0002	5	240.401	166.034	1486.007	748.550	2270.938	411.862	4075.618	97.879	4960.886	1517.456
160	0.184	0.0002	5	237.931	146.224	1458.679	694.062	2279.854	408.500	4078.440	95.968	4783.477	1260.628
161	0.185	0.0002	5	236.569	127.766	1433.478	649.626	2289.712	402.530	4082.301	97.326	4664.984	1049.837
162	0.186	0.0002	5	235.815	111.814	1409.330	616.223	2299.481	389.944	4086.901	100.789	4579.234	878.621
