frame	time(s)	intensity	nformants	F1(Hz)	B1(Hz)	F2(Hz)	B2(Hz)	F3(Hz)	B3(Hz)	F4(Hz)	B4(Hz)	F5(Hz)	B5(Hz)
1	0.025	0.003	4	396.493	106.644	1732.562	125.442	3757.147	180.568	4328.050	218.610	--undefined--	--undefined--
2	0.026	0.003	4	401.344	108.609	1734.141	112.502	3756.182	173.701	4322.556	216.365	--undefined--	--undefined--
3	0.027	0.003	4	406.340	108.316	1735.476	101.357	3756.978	167.360	4321.748	217.905	--undefined--	--undefined--
4	0.028	0.003	4	411.294	105.766	1736.470	91.979	3759.214	161.514	4325.090	222.888	--undefined--	--undefined--
5	0.029	0.003	4	416.033	101.380	1737.084	84.361	3762.786	156.211	4332.856	231.395	--undefined--	--undefined--
6	0.030	0.003	4	420.428	95.844	1737.339	78.606	3767.609	151.600	4345.872	243.705	--undefined--	--undefined--
7	0.031	0.003	4	424.393	89.889	1737.320	74.932	3773.375	147.947	4364.868	259.506	--undefined--	--undefined--
8	0.032	0.003	4	427.879	84.082	1737.136	73.631	3779.413	145.786	4389.154	276.715	--undefined--	--undefined--
9	0.033	0.003	4	430.878	78.757	1736.864	74.962	3784.910	146.089	4414.967	291.253	--undefined--	--undefined--
10	0.034	0.003	4	433.454	74.132	1736.540	78.945	3789.488	149.989	4435.699	299.541	--undefined--	--undefined--
11	0.035	0.003	5	435.742	70.459	1736.237	85.162	3793.505	157.851	4445.711	301.305	4796.259	4160.725
12	0.036	0.003	5	437.897	67.960	1736.108	92.724	3797.776	168.515	4309.329	3404.472	4444.071	298.010
13	0.037	0.003	5	440.025	66.615	1736.275	100.289	3803.211	179.428	4137.745	2936.648	4434.066	289.896
14	0.038	0.003	5	442.170	66.092	1736.712	106.097	3810.648	187.537	4053.488	2652.695	4420.560	276.358
15	0.039	0.003	5	444.340	65.847	1737.312	108.532	3820.601	190.480	3998.288	2493.242	4407.913	257.939
16	0.040	0.003	5	446.521	65.312	1738.043	107.174	3832.846	187.496	3951.132	2418.843	4398.735	236.842
17	0.041	0.003	5	448.685	64.052	1738.998	103.116	3846.347	179.614	3906.361	2401.754	4393.680	215.754
18	0.042	0.003	5	450.786	61.850	1740.317	98.097	3859.769	169.064	3864.543	2421.213	4392.153	196.720
19	0.043	0.003	5	452.768	58.694	1742.099	93.534	3827.433	2460.230	3872.091	158.299	4393.153	180.859
20	0.044	0.003	5	454.580	54.733	1744.405	90.237	3795.979	2504.252	3882.818	149.244	4395.733	168.626
21	0.045	0.003	5	456.198	50.220	1747.281	88.577	3770.183	2541.075	3891.847	143.122	4399.132	160.161
22	0.046	0.003	5	457.628	45.466	1750.747	88.695	3749.570	2561.194	3899.215	140.643	4402.753	155.553
23	0.047	0.003	5	458.903	40.783	1754.754	90.610	3733.686	2558.558	3904.907	142.236	4406.123	154.963
24	0.048	0.003	5	460.072	36.443	1759.097	94.208	3722.582	2531.970	3908.738	148.141	4408.851	158.627
25	0.049	0.003	5	461.177	32.641	1763.330	99.171	3717.156	2486.560	3910.330	158.292	4410.623	166.764
26	0.050	0.003	5	462.242	29.483	1766.787	104.928	3718.954	2433.476	3909.254	172.052	4411.232	179.410
27	0.051	0.003	5	463.269	26.975	1768.769	110.731	3729.158	2386.416	3905.348	187.920	4410.712	196.202
28	0.052	0.003	5	464.238	25.032	1768.884	115.890	3747.084	2356.129	3899.177	203.546	4409.543	216.168
29	0.053	0.003	5	465.118	23.507	1767.264	120.041	3769.099	2346.018	3892.300	216.353	4408.823	237.596
30	0.054	0.003	5	465.880	22.235	1764.498	123.255	3789.071	2351.868	3886.956	224.586	4410.120	258.085
31	0.055	0.003	5	466.512	21.091	1761.362	125.926	3801.063	2366.518	3885.175	227.965	4414.819	275.093
32	0.056	0.003	5	467.021	20.004	1758.572	128.565	3802.780	2386.043	3887.999	227.400	4423.293	287.153
33	0.057	0.003	5	467.429	18.961	1756.671	131.649	3796.296	2411.883	3895.355	224.162	4434.807	294.898
34	0.058	0.003	5	467.769	17.978	1756.011	135.565	3785.468	2448.358	3906.343	219.250	4448.288	300.530
35	0.059	0.003	5	468.073	17.082	1756.775	140.617	3773.728	2499.811	3919.513	213.382	4462.891	306.163
36	0.060	0.003	5	468.368	16.304	1758.997	147.023	3764.519	2569.558	3933.117	207.484	4477.760	312.823
37	0.061	0.003	5	468.669	15.664	1762.515	154.846	3763.140	2660.277	3945.442	203.069	4491.471	320.737
