frame	time(s)	intensity	nformants	F1(Hz)	B1(Hz)	F2(Hz)	B2(Hz)	F3(Hz)	B3(Hz)	F4(Hz)	B4(Hz)	F5(Hz)	B5(Hz)
1	0.025	0.0002	5	253.534	67.683	1410.025	110.075	2502.908	200.569	3920.445	134.886	4662.884	662.301
2	0.026	0.0002	5	252.689	66.788	1407.747	101.072	2515.239	190.757	3922.773	138.098	4662.442	657.130
3	0.027	0.0002	5	251.856	65.425	1403.455	90.705	2526.893	181.484	3925.341	142.817	4663.571	647.855
4	0.028	0.0002	5	251.047	63.827	1398.020	79.948	2537.184	173.876	3927.669	148.931	4664.424	633.905
5	0.029	0.0002	5	250.285	62.287	1392.431	69.877	2545.230	169.104	3928.904	155.913	4663.333	614.325
6	0.030	0.0002	5	249.599	61.155	1387.532	61.382	2549.930	168.267	3927.734	162.593	4659.157	587.230
7	0.031	0.0002	5	249.013	60.797	1383.848	54.994	2550.020	172.259	3922.703	167.032	4651.809	550.405
8	0.032	0.0002	5	248.541	61.519	1381.568	50.880	2544.319	181.552	3913.170	166.872	4642.675	503.709
9	0.033	0.0002	5	248.183	63.515	1380.625	48.965	2532.199	195.997	3900.347	160.566	4634.136	451.276
10	0.034	0.0002	5	247.923	66.887	1380.817	49.091	2514.151	214.944	3887.066	148.856	4628.206	400.244
11	0.035	0.0002	5	247.735	71.716	1381.913	51.146	2492.044	237.815	3876.150	134.678	4625.547	357.059
12	0.036	0.0002	5	247.587	78.126	1383.730	55.114	2468.806	264.672	3869.138	121.405	4625.634	325.328
13	0.037	0.0002	5	247.438	86.274	1386.188	61.064	2447.697	296.166	3866.287	111.336	4627.434	306.070
14	0.038	0.0002	5	247.248	96.229	1389.309	69.042	2431.609	332.612	3867.217	105.455	4629.953	298.731
15	0.039	0.0002	5	246.981	107.762	1393.163	78.918	2422.620	372.538	3871.416	103.844	4632.472	301.866
16	0.040	0.0002	5	246.626	120.186	1397.777	90.260	2421.705	411.580	3878.453	106.095	4634.643	313.401
17	0.041	0.0002	5	246.211	132.409	1403.051	102.355	2428.488	442.965	3887.991	111.494	4636.512	330.702
18	0.042	0.0002	5	245.806	143.247	1408.773	114.395	2441.223	460.234	3899.683	119.096	4638.449	350.798
19	0.043	0.0002	5	245.492	151.829	1414.699	125.675	2457.305	460.672	3913.040	127.854	4640.952	370.848
20	0.044	0.0002	5	245.331	157.797	1420.617	135.663	2474.189	446.443	3927.358	136.835	4644.376	388.665
21	0.045	0.0002	5	245.347	161.228	1426.337	143.981	2490.144	422.681	3941.751	145.377	4648.770	402.935
22	0.046	0.0002	5	245.523	162.455	1431.644	150.389	2504.406	394.703	3955.255	153.087	4653.895	413.086
23	0.047	0.0002	5	245.817	161.905	1436.295	154.801	2516.902	366.378	3966.900	159.707	4659.379	418.972
24	0.048	0.0002	5	246.176	160.003	1440.059	157.293	2527.906	339.868	3975.755	164.985	4664.896	420.566
25	0.049	0.0002	5	246.553	157.113	1442.760	158.075	2537.778	316.040	3980.991	168.611	4670.269	417.797
26	0.050	0.0002	5	246.913	153.510	1444.312	157.418	2546.799	294.966	3982.028	170.244	4675.484	410.625
27	0.051	0.0002	5	247.241	149.365	1444.735	155.599	2555.079	276.331	3978.752	169.586	4680.613	399.347
28	0.052	0.0002	5	247.537	144.778	1444.148	152.870	2562.536	259.744	3971.668	166.509	4685.691	384.904
29	0.053	0.0002	5	247.809	139.835	1442.756	149.485	2568.959	244.976	3961.872	161.201	4690.578	368.939
30	0.054	0.0002	5	248.064	134.678	1440.822	145.757	2574.130	232.088	3950.773	154.233	4694.892	353.510
31	0.055	0.0002	5	248.304	129.524	1438.636	142.079	2577.948	221.412	3939.687	146.441	4698.062	340.613
32	0.056	0.0002	5	248.526	124.643	1436.467	138.887	2580.501	213.383	3929.508	138.646	4699.474	331.742
33	0.057	0.0002	5	248.726	120.289	1434.528	136.577	2582.101	208.345	3920.601	131.399	4698.664	327.604
34	0.058	0.0002	5	248.898	116.641	1432.953	135.411	2583.274	206.397	3912.912	124.871	4695.510	327.952
35	0.059	0.0002	5	249.039	113.766	1431.781	135.458	2584.704	207.337	3906.209	118.922	4690.447	331.504
36	0.060	0.0002	5	249.149	111.625	1430.959	136.581	2587.111	210.688	3900.309	113.285	4684.650	336.049
37	0.061	0.0002	5	249.233	110.111	1430.361	138.481	2591.059	215.819	3895.200	107.762	4679.934	338.973
38	0.062	0.0002	5	249.296	109.095	1429.825	140.800	2596.754	222.155	3890.993	102.368	4678.095	338.194
39	0.063	0.0002	5	249.349	108.461	1429.213	143.242	2603.935	229.401	3887.782	97.336	4679.914	333.030
40	0.064	0.0002	5	249.409	108.124	1428.476	145.671	2611.914	237.676	3885.540	93.001	4684.724	324.366
41	0.065	0.0002	5	249.495	108.028	1427.696	148.160	2619.762	247.503	3884.116	89.653	4690.966	314.039
42	0.066	0.0002	5	249.630	108.134	1427.064	150.952	2626.522	259.652	3883.302	87.444	4697.060	303.960
43	0.067	0.0002	5	249.830	108.390	1426.805	154.362	2631.357	274.910	3882.899	86.374	4701.886	295.492
44	0.068	0.0002	5	250.105	108.697	1427.081	158.650	2633.643	293.863	3882.767	86.321	4704.808	289.260
45	0.069	0.0002	5	250.452	108.900	1427.930	163.928	2633.032	316.739	3882.846	87.074	4705.556	285.242
46	0.070	0.0002	5	250.859	108.807	1429.266	170.131	2629.493	343.343	3883.147	88.361	4704.136	282.994
47	0.071	0.0002	5	251.311	108.241	1430.934	177.059	2623.312	373.098	3883.723	89.896	4700.851	281.885
