frame	time(s)	intensity	nformants	F1(Hz)	B1(Hz)	F2(Hz)	B2(Hz)	F3(Hz)	B3(Hz)	F4(Hz)	B4(Hz)	F5(Hz)	B5(Hz)
1	0.025	0.007	5	964.033	295.720	1467.864	101.661	2824.792	444.703	4274.694	473.527	4648.200	1693.829
2	0.026	0.007	5	955.546	300.444	1470.349	105.030	2818.636	445.245	4300.879	480.499	4589.554	1670.083
3	0.027	0.007	5	946.351	305.695	1472.094	109.119	2813.255	443.742	4333.842	482.629	4531.704	1666.969
4	0.028	0.007	5	937.973	312.250	1473.442	114.666	2809.546	439.550	4368.713	474.112	4494.403	1714.510
5	0.029	0.007	5	931.834	320.951	1474.665	122.297	2808.126	431.684	4399.287	458.245	4496.176	1830.211
6	0.030	0.007	5	928.776	332.113	1475.793	132.259	2808.887	419.321	4423.790	443.447	4547.773	2014.653
7	0.031	0.007	5	928.800	345.140	1476.572	144.292	2811.097	402.835	4443.622	435.121	4654.060	2253.288
8	0.032	0.007	5	931.139	358.636	1476.641	157.736	2814.041	384.309	4459.937	435.668	4818.332	2514.925
9	0.033	0.007	5	934.541	370.822	1475.817	171.787	2817.525	366.666	4472.646	445.781	5047.317	2755.807
10	0.034	0.007	4	937.695	380.036	1474.317	185.785	2821.850	352.206	4480.782	464.346	--undefined--	--undefined--
11	0.035	0.007	4	939.651	385.158	1472.773	199.448	2827.532	341.763	4483.003	487.957	--undefined--	--undefined--
12	0.036	0.007	4	940.027	385.777	1472.049	212.923	2835.022	334.728	4478.088	510.756	--undefined--	--undefined--
13	0.037	0.007	4	938.906	382.088	1472.953	226.557	2844.481	329.521	4465.803	525.376	--undefined--	--undefined--
14	0.038	0.007	4	936.558	374.666	1475.995	240.514	2855.585	324.210	4447.971	525.887	--undefined--	--undefined--
15	0.039	0.007	4	933.227	364.326	1481.245	254.484	2867.464	317.216	4428.303	511.496	--undefined--	--undefined--
16	0.040	0.007	4	929.132	352.101	1488.338	267.729	2878.916	307.828	4410.463	486.938	--undefined--	--undefined--
17	0.041	0.007	4	924.578	339.221	1496.662	279.415	2888.848	296.256	4396.323	458.774	--undefined--	--undefined--
18	0.042	0.007	4	919.978	326.964	1505.642	288.932	2896.675	283.255	4385.891	431.852	--undefined--	--undefined--
19	0.043	0.007	4	915.728	316.418	1514.913	295.973	2902.416	269.753	4378.194	408.472	--undefined--	--undefined--
20	0.044	0.007	4	912.027	308.299	1524.291	300.421	2906.514	256.704	4372.077	389.256	--undefined--	--undefined--
21	0.045	0.007	4	908.806	302.878	1533.642	302.240	2909.591	245.060	4366.602	374.183	--undefined--	--undefined--
22	0.046	0.007	4	905.774	300.002	1542.782	301.442	2912.252	235.716	4361.124	363.138	--undefined--	--undefined--
23	0.047	0.005	4	902.519	299.182	1551.479	298.110	2915.009	229.415	4355.246	356.014	--undefined--	--undefined--
24	0.048	0.005	4	898.635	299.732	1559.516	292.440	2918.264	226.624	4348.756	352.607	--undefined--	--undefined--
25	0.049	0.005	4	893.819	300.938	1566.753	284.776	2922.341	227.457	4341.592	352.517	--undefined--	--undefined--
26	0.050	0.005	4	887.927	302.222	1573.132	275.604	2927.509	231.642	4333.801	355.108	--undefined--	--undefined--
27	0.051	0.005	4	880.954	303.227	1578.633	265.485	2933.990	238.554	4325.498	359.532	--undefined--	--undefined--
28	0.052	0.005	4	872.979	303.821	1583.219	254.964	2941.927	247.304	4316.852	364.743	--undefined--	--undefined--
29	0.053	0.005	4	864.105	304.018	1586.814	244.496	2951.343	256.900	4308.136	369.568	--undefined--	--undefined--
30	0.054	0.005	4	854.430	303.923	1589.342	234.420	2962.134	266.467	4299.836	372.851	--undefined--	--undefined--
31	0.055	0.005	4	844.088	303.707	1590.839	224.994	2974.122	275.472	4292.769	373.626	--undefined--	--undefined--
32	0.056	0.004	4	833.344	303.628	1591.596	216.442	2987.157	283.825	4288.133	371.195	--undefined--	--undefined--
33	0.057	0.004	4	822.695	304.087	1592.293	208.985	3001.204	291.822	4287.404	365.008	--undefined--	--undefined--
