frame	time(s)	intensity	nformants	F1(Hz)	B1(Hz)	F2(Hz)	B2(Hz)	F3(Hz)	B3(Hz)	F4(Hz)	B4(Hz)	F5(Hz)	B5(Hz)
175	0.199	0.0002	4	225.488	378.980	1589.014	233.210	2911.716	241.896	3502.520	738.675	--undefined--	--undefined--
176	0.200	0.0002	4	243.259	391.568	1594.758	212.643	2921.634	244.920	3585.729	774.377	--undefined--	--undefined--
177	0.201	0.0002	4	263.096	409.242	1603.313	197.243	2928.670	266.075	3653.702	792.811	--undefined--	--undefined--
178	0.202	0.0002	4	284.258	432.987	1612.886	188.264	2935.013	307.693	3693.643	809.569	--undefined--	--undefined--
179	0.203	0.0002	4	306.344	462.858	1622.273	185.461	2943.694	369.042	3703.154	835.896	--undefined--	--undefined--
180	0.204	0.0002	4	329.266	497.944	1630.961	188.119	2957.838	445.247	3687.346	870.214	--undefined--	--undefined--
181	0.205	0.0002	5	353.058	535.345	1638.798	195.532	2979.473	528.273	3655.245	904.050	5202.920	1469.393
182	0.206	0.0002	5	376.970	570.478	1645.754	207.403	3008.329	609.589	3616.978	929.710	5084.469	1268.640
183	0.207	0.0002	5	398.037	599.729	1651.814	224.328	3041.271	683.077	3581.739	942.651	5016.690	1106.681
184	0.208	0.0002	5	410.629	623.769	1656.888	248.297	3072.923	748.223	3556.196	940.594	4971.794	983.294
185	0.209	0.0002	5	408.573	648.306	1660.764	283.040	3097.742	812.219	3542.657	922.061	4938.335	895.022
186	0.210	0.00007	5	388.388	681.610	1663.158	334.027	3112.699	887.244	3538.633	887.842	4910.555	837.502
187	0.211	0.00007	5	348.949	733.389	1663.576	408.155	3119.358	986.641	3537.876	844.901	4885.392	807.854
188	0.212	0.00007	5	282.981	818.902	1660.465	512.942	3123.533	1130.998	3531.758	802.131	4860.830	806.573
189	0.213	0.00007	5	124.523	969.859	1649.207	653.893	3129.042	1361.497	3513.926	758.989	4834.804	837.571
190	0.214	0.00005	4	1618.009	826.389	3126.595	1750.592	3487.198	709.206	4804.082	908.028	--undefined--	--undefined--
191	0.215	0.00005	4	1543.317	982.428	3062.770	2481.007	3457.945	659.053	4760.307	1030.750	--undefined--	--undefined--
192	0.216	0.00005	4	1442.434	975.380	2381.520	2956.936	3427.147	615.281	4668.465	1211.353	--undefined--	--undefined--
193	0.217	0.00005	4	1402.281	842.604	2249.044	2506.533	3396.564	577.128	4502.478	1229.623	--undefined--	--undefined--
194	0.218	0.00005	4	1404.472	712.645	2234.328	2443.274	3370.760	546.417	4427.728	1100.780	--undefined--	--undefined--
195	0.219	0.00004	4	1419.494	611.083	2248.835	2440.455	3353.454	529.141	4418.169	1014.140	--undefined--	--undefined--
196	0.220	0.00004	4	1437.155	541.455	2282.721	2395.924	3345.707	528.737	4439.421	968.682	--undefined--	--undefined--
197	0.221	0.00004	4	1455.791	500.893	2318.479	2306.194	3346.061	542.530	4474.210	945.206	--undefined--	--undefined--
198	0.222	0.00005	4	1476.360	483.431	2340.569	2221.062	3350.597	564.201	4510.357	930.354	--undefined--	--undefined--
199	0.223	0.00005	4	1500.134	482.413	2342.688	2187.247	3354.143	588.261	4539.917	918.011	--undefined--	--undefined--
200	0.224	0.00005	4	1527.806	491.340	2321.544	2219.602	3352.936	611.233	4558.571	904.639	--undefined--	--undefined--
201	0.225	0.00005	4	1558.873	504.591	2270.258	2293.451	3346.714	629.733	4564.342	885.293	--undefined--	--undefined--
202	0.226	0.00005	4	1591.250	519.402	2182.824	2335.378	3339.090	640.393	4558.012	853.292	--undefined--	--undefined--
203	0.227	0.00005	4	1621.646	538.702	2071.522	2243.316	3335.847	642.205	4544.495	805.067	--undefined--	--undefined--
204	0.228	0.00005	4	1646.101	573.601	1970.030	1968.835	3341.770	636.438	4530.758	746.398	--undefined--	--undefined--
205	0.229	0.00005	4	1656.143	649.143	1907.968	1549.607	3358.453	623.741	4521.402	689.824	--undefined--	--undefined--
206	0.230	0.00005	4	1599.666	771.585	1936.407	1069.930	3383.957	603.356	4517.906	646.547	--undefined--	--undefined--
207	0.231	0.00005	4	1502.825	721.287	2020.766	807.355	3413.604	575.256	4520.654	622.823	--undefined--	--undefined--
208	0.232	0.00005	4	1448.303	613.448	2073.512	669.797	3441.546	542.396	4530.244	620.670	--undefined--	--undefined--
209	0.233	0.00005	4	1418.401	512.129	2111.437	596.082	3463.237	510.879	4547.497	639.646	--undefined--	--undefined--
210	0.234	0.00005	4	1402.545	427.418	2145.108	568.746	3477.612	487.382	4573.003	678.125	--undefined--	--undefined--
211	0.235	0.00005	4	1395.007	359.555	2179.202	576.303	3486.868	476.190	4606.685	733.592	--undefined--	--undefined--
212	0.236	0.00005	4	1392.440	306.758	2215.124	609.801	3494.214	478.473	4647.440	802.720	--undefined--	--undefined--
213	0.237	0.00005	4	1392.967	266.945	2253.130	662.555	3501.774	493.019	4692.641	881.738	--undefined--	--undefined--
214	0.238	0.00005	4	1395.557	237.812	2293.917	729.337	3509.432	516.849	4736.509	966.318	--undefined--	--undefined--
215	0.239	0.00005	4	1399.536	216.930	2339.279	804.813	3514.323	545.605	4766.725	1049.970	--undefined--	--undefined--
216	0.240	0.00005	4	1404.286	202.086	2391.548	880.789	3511.601	573.822	4764.902	1116.905	--undefined--	--undefined--
217	0.241	0.00005	4	1409.097	191.634	2451.114	941.215	3497.939	594.092	4723.761	1135.571	--undefined--	--undefined--
218	0.242	0.00005	4	1413.257	184.807	2512.207	960.482	3476.838	596.914	4662.109	1087.317	--undefined--	--undefined--
219	0.243	0.00005	4	1416.404	181.918	2563.308	919.803	3458.839	577.386	4604.310	992.900	--undefined--	--undefined--
220	0.244	0.00005	4	1418.723	184.158	2596.862	831.650	3452.204	542.166	4559.975	889.654	--undefined--	--undefined--
221	0.245	0.00005	4	1420.494	192.953	2614.662	731.228	3456.694	503.954	4527.655	804.856	--undefined--	--undefined--
222	0.246	0.00005	4	1421.451	209.015	2622.214	645.872	3468.363	472.802	4504.187	750.853	--undefined--	--undefined--
223	0.247	0.00005	4	1420.718	231.592	2623.743	584.637	3484.509	453.016	4488.129	730.453	--undefined--	--undefined--
224	0.248	0.00005	4	1417.302	258.419	2621.635	545.732	3503.943	444.185	4479.319	742.379	--undefined--	--undefined--
225	0.249	0.00005	4	1410.706	286.491	2617.006	524.503	3525.729	443.547	4477.706	784.417	--undefined--	--undefined--
226	0.250	0.00005	4	1401.242	313.393	2610.046	517.379	3548.387	448.167	4482.708	854.851	--undefined--	--undefined--
227	0.251	0.00005	4	1389.860	338.570	2600.187	523.138	3569.833	456.330	4493.661	952.767	--undefined--	--undefined--
228	0.252	0.00005	4	1377.529	363.633	2585.905	542.625	3587.454	467.756	4510.813	1076.185	--undefined--	--undefined--
229	0.253	0.00005	4	1364.472	390.814	2563.901	576.800	3597.594	482.818	4534.333	1214.580	--undefined--	--undefined--
230	0.254	0.00006	4	1349.992	419.350	2528.214	621.144	3594.961	500.607	4558.616	1332.185	--undefined--	--undefined--
231	0.255	0.0001	4	1334.216	442.029	2473.492	654.359	3574.553	513.653	4568.159	1357.367	--undefined--	--undefined--
232	0.256	0.0001	4	1320.673	449.584	2409.275	642.285	3539.673	505.609	4557.421	1243.271	--undefined--	--undefined--
233	0.257	0.0001	4	1313.132	441.320	2359.631	587.337	3505.382	473.069	4542.109	1056.752	--undefined--	--undefined--
234	0.258	0.0001	4	1310.125	423.669	2332.633	526.476	3481.731	435.207	4528.602	888.034	--undefined--	--undefined--
235	0.259	0.0001	4	1307.223	403.446	2321.248	481.108	3467.583	406.650	4514.789	764.726	--undefined--	--undefined--
