frame	time(s)	intensity	nformants	F1(Hz)	B1(Hz)	F2(Hz)	B2(Hz)	F3(Hz)	B3(Hz)	F4(Hz)	B4(Hz)	F5(Hz)	B5(Hz)
53	0.077	0.001	5	307.802	110.467	1768.446	122.487	2559.602	256.148	3583.746	173.806	4397.636	145.280
54	0.078	0.001	5	310.038	103.757	1789.058	127.025	2555.927	285.579	3574.962	157.211	4386.730	130.235
55	0.079	0.001	5	312.410	98.610	1809.572	126.646	2556.935	315.437	3568.838	145.933	4375.785	120.433
56	0.080	0.001	5	314.866	94.706	1827.714	121.447	2563.035	340.388	3565.343	139.323	4364.094	113.822
57	0.081	0.001	5	317.367	91.829	1842.381	113.549	2573.063	356.632	3564.469	136.875	4351.564	109.284
58	0.082	0.001	5	319.871	89.791	1853.643	105.373	2584.807	363.456	3566.098	138.199	4338.363	106.215
59	0.083	0.001	5	322.320	88.404	1862.084	98.522	2596.033	362.756	3570.018	143.006	4324.744	104.219
60	0.084	0.001	5	324.625	87.466	1868.291	93.720	2605.210	357.480	3575.986	151.082	4311.056	102.951
61	0.085	0.001	5	326.671	86.769	1872.713	91.183	2611.691	350.281	3583.824	162.212	4297.832	102.096
62	0.086	0.001	5	328.335	86.123	1875.668	90.970	2615.499	342.844	3593.482	176.052	4285.764	101.453
63	0.087	0.001	5	329.504	85.392	1877.374	93.191	2616.967	335.702	3605.023	191.965	4275.520	101.019
64	0.088	0.001	5	330.106	84.499	1877.953	98.126	2616.438	328.289	3618.503	208.889	4267.485	100.993
65	0.089	0.001	5	330.116	83.430	1877.422	106.281	2614.150	319.165	3633.767	225.350	4261.637	101.684
66	0.090	0.001	5	329.563	82.231	1875.718	118.421	2610.363	306.511	3650.306	239.738	4257.647	103.423
67	0.091	0.001	5	328.519	81.013	1872.775	135.560	2605.580	288.977	3667.258	250.808	4255.103	106.539
68	0.092	0.001	5	327.086	79.939	1868.674	158.895	2600.600	266.615	3683.544	258.153	4253.700	111.373
69	0.093	0.001	5	325.380	79.184	1863.883	189.636	2596.248	241.279	3698.069	262.330	4253.307	118.250
70	0.094	0.001	5	323.521	78.850	1859.480	228.639	2592.962	215.982	3709.879	264.591	4253.901	127.401
71	0.095	0.001	5	321.615	78.863	1857.198	275.685	2590.641	193.625	3718.252	266.460	4255.429	138.843
72	0.096	0.001	5	319.750	78.935	1859.089	328.490	2588.861	176.034	3722.723	269.354	4257.655	152.265
73	0.097	0.001	5	317.984	78.666	1866.795	382.234	2587.202	163.797	3723.066	274.298	4260.121	166.970
74	0.098	0.001	5	316.355	77.763	1880.748	430.721	2585.419	156.636	3719.226	281.787	4262.242	181.906
75	0.099	0.001	5	314.897	76.220	1899.872	469.111	2583.415	153.849	3711.215	291.833	4263.479	195.804
76	0.100	0.001	5	313.655	74.296	1922.046	496.196	2581.126	154.585	3699.080	304.098	4263.489	207.372
77	0.101	0.001	5	312.681	72.337	1944.989	514.363	2578.458	157.952	3683.036	317.957	4262.196	215.513
78	0.102	0.001	5	312.012	70.607	1966.954	527.683	2575.286	163.074	3663.793	332.547	4259.715	219.567
79	0.103	0.001	5	311.657	69.232	1987.028	539.918	2571.526	169.216	3642.921	347.072	4256.100	219.557
80	0.104	0.001	5	311.588	68.242	2005.169	553.430	2567.197	176.015	3622.940	361.408	4251.033	216.255
81	0.105	0.001	5	311.747	67.611	2022.115	568.789	2562.434	183.671	3606.883	376.453	4243.814	210.861
82	0.106	0.001	5	312.054	67.273	2039.067	584.540	2557.411	192.905	3597.367	393.532	4233.888	204.398
83	0.107	0.001	5	312.415	67.092	2057.118	597.167	2552.256	204.608	3595.664	412.940	4221.663	197.298
84	0.108	0.001	5	312.738	66.879	2076.750	601.936	2547.082	219.456	3601.325	432.833	4208.876	189.619
