frame	time(s)	intensity	nformants	F1(Hz)	B1(Hz)	F2(Hz)	B2(Hz)	F3(Hz)	B3(Hz)	F4(Hz)	B4(Hz)	F5(Hz)	B5(Hz)
1	0.025	0.00002	5	231.842	94.753	1321.965	386.285	2437.550	502.690	4300.525	679.615	4924.241	1251.592
2	0.026	0.00002	5	230.214	100.389	1314.089	415.272	2412.056	537.352	4263.577	718.528	4939.670	1149.408
3	0.027	0.00002	5	228.183	104.573	1305.072	423.641	2384.085	557.534	4223.029	730.007	4961.995	1062.797
4	0.028	0.00002	5	225.723	106.506	1296.336	409.462	2358.750	557.992	4186.226	719.591	4987.110	998.935
5	0.029	0.00002	5	222.911	106.206	1289.661	378.031	2340.069	541.668	4157.550	698.933	5013.955	964.578
6	0.030	0.00002	5	219.904	104.636	1286.438	339.459	2328.995	517.871	4138.517	677.142	5045.294	967.627
7	0.031	0.00002	5	216.896	103.280	1287.145	303.591	2324.115	497.245	4129.800	656.601	5089.930	1019.587
8	0.032	0.00002	5	214.100	103.590	1291.611	276.744	2323.563	488.645	4131.871	633.161	5173.856	1139.142
9	0.033	0.00002	4	211.730	106.677	1299.558	261.476	2326.388	498.772	4142.800	599.288	--undefined--	--undefined--
10	0.034	0.00002	4	209.987	113.218	1310.864	257.549	2333.135	532.829	4155.913	552.227	--undefined--	--undefined--
11	0.035	0.00002	4	209.025	123.415	1325.376	262.551	2346.026	594.597	4163.618	501.209	--undefined--	--undefined--
12	0.036	0.00002	4	208.939	136.959	1342.363	272.055	2368.849	684.705	4163.342	459.528	--undefined--	--undefined--
13	0.037	0.00002	4	209.766	153.020	1359.849	280.400	2405.779	796.400	4156.579	433.856	--undefined--	--undefined--
14	0.038	0.00002	4	211.475	170.294	1374.590	283.138	2457.540	912.386	4145.708	424.161	--undefined--	--undefined--
15	0.039	0.00002	4	213.969	187.106	1383.413	279.530	2516.927	1013.210	4132.909	427.355	--undefined--	--undefined--
16	0.040	0.00002	4	217.089	201.701	1384.942	271.797	2572.620	1093.866	4120.257	439.659	--undefined--	--undefined--
17	0.041	0.00002	4	220.631	212.740	1379.862	262.129	2618.949	1163.077	4109.936	457.596	--undefined--	--undefined--
18	0.042	0.00002	4	224.368	219.786	1370.060	251.136	2658.411	1228.566	4104.161	478.180	--undefined--	--undefined--
19	0.043	0.00002	4	228.091	223.413	1357.869	238.315	2697.844	1287.962	4104.756	498.715	--undefined--	--undefined--
20	0.044	0.00002	4	231.629	224.711	1345.519	223.231	2743.017	1326.780	4112.529	516.700	--undefined--	--undefined--
21	0.045	0.00002	4	234.811	224.350	1334.580	206.437	2792.254	1324.209	4126.751	530.096	--undefined--	--undefined--
22	0.046	0.00002	4	237.378	221.811	1325.655	189.647	2834.330	1269.746	4144.879	537.917	--undefined--	--undefined--
23	0.047	0.00009	4	238.957	215.608	1318.610	175.003	2857.139	1176.277	4162.728	541.281	--undefined--	--undefined--
24	0.048	0.0002	4	239.247	204.790	1313.026	163.887	2858.226	1071.359	4175.681	544.216	--undefined--	--undefined--
25	0.049	0.0002	4	238.295	190.175	1308.423	156.402	2844.342	979.654	4180.617	551.803	--undefined--	--undefined--
26	0.050	0.0004	4	236.503	173.834	1304.302	151.860	2824.156	915.252	4176.974	566.430	--undefined--	--undefined--
27	0.051	0.0005	4	234.370	157.883	1300.264	149.486	2803.587	882.598	4166.784	586.063	--undefined--	--undefined--
28	0.052	0.002	4	232.295	143.880	1296.159	148.793	2785.720	879.594	4154.350	605.976	--undefined--	--undefined--
29	0.053	0.002	4	230.528	132.734	1292.147	149.657	2772.589	900.084	4145.192	622.079	--undefined--	--undefined--
30	0.054	0.002	4	229.181	124.773	1288.613	152.160	2766.388	934.346	4144.227	632.495	--undefined--	--undefined--
31	0.055	0.002	4	228.260	119.817	1286.004	156.346	2769.015	967.082	4154.261	636.439	--undefined--	--undefined--
32	0.056	0.004	4	227.683	117.219	1284.654	162.106	2779.863	976.202	4175.126	633.737	--undefined--	--undefined--
33	0.057	0.004	4	227.309	116.026	1284.811	169.486	2794.559	940.526	4202.993	629.151	--undefined--	--undefined--
34	0.058	0.004	4	226.993	115.450	1287.326	179.413	2809.291	858.935	4230.640	642.600	--undefined--	--undefined--
35	0.059	0.004	4	226.704	115.368	1294.887	194.010	2824.341	765.977	4249.121	723.781	--undefined--	--undefined--
36	0.060	0.004	4	226.739	116.184	1312.241	212.752	2834.585	719.760	4244.859	992.845	--undefined--	--undefined--
37	0.061	0.004	5	227.983	118.000	1341.729	222.210	2811.754	753.197	3885.807	1662.616	5245.364	1299.917
38	0.062	0.004	5	231.979	121.711	1375.134	204.948	2717.547	744.980	3548.348	1058.803	4947.169	610.118
39	0.063	0.004	5	241.037	131.562	1399.690	172.366	2642.699	614.277	3509.350	715.052	4875.849	402.878
40	0.064	0.004	5	257.797	148.408	1411.721	145.596	2609.099	501.158	3507.461	557.633	4834.398	315.754
41	0.065	0.004	5	283.334	165.389	1415.516	128.665	2594.179	426.799	3516.383	482.863	4810.050	283.280
42	0.066	0.004	5	315.214	175.271	1416.022	117.705	2588.396	375.432	3532.379	446.221	4796.305	278.656
43	0.067	0.004	5	348.753	176.810	1416.058	109.513	2587.903	335.824	3553.471	427.277	4789.044	290.267
44	0.068	0.004	5	380.254	172.956	1416.798	102.610	2590.747	303.112	3578.190	417.026	4786.049	313.756
45	0.069	0.004	5	408.212	167.066	1418.637	96.480	2595.852	275.408	3605.677	411.374	4786.386	348.037
46	0.070	0.004	5	432.531	161.484	1421.629	90.999	2602.582	251.864	3635.497	408.011	4789.884	393.233
47	0.071	0.004	5	453.613	157.645	1425.655	86.194	2610.488	231.979	3667.299	405.171	4796.758	449.392
48	0.072	0.004	5	471.921	156.469	1430.490	82.134	2619.190	215.389	3700.488	401.317	4807.226	515.333
49	0.073	0.004	5	487.866	158.621	1435.858	78.883	2628.342	201.774	3734.028	395.330	4821.026	587.579
50	0.074	0.004	5	501.826	164.645	1441.478	76.477	2637.634	190.800	3766.500	386.859	4836.887	659.970
51	0.075	0.004	5	514.174	175.006	1447.095	74.920	2646.808	182.079	3796.452	376.443	4852.296	724.790
52	0.076	0.004	5	525.297	190.040	1452.495	74.191	2655.666	175.151	3822.804	365.113	4864.056	775.273
