frame	time(s)	intensity	nformants	F1(Hz)	B1(Hz)	F2(Hz)	B2(Hz)	F3(Hz)	B3(Hz)	F4(Hz)	B4(Hz)	F5(Hz)	B5(Hz)
54	0.078	0.0003	5	313.156	56.920	1756.787	150.796	3603.636	1184.373	3954.098	294.976	4433.346	341.398
55	0.079	0.0003	5	313.376	58.827	1754.230	151.259	3611.438	1198.113	3946.769	287.213	4439.398	337.654
56	0.080	0.0003	5	313.705	61.068	1751.145	149.398	3619.230	1216.802	3937.909	281.791	4444.662	331.751
57	0.081	0.0004	5	314.112	63.731	1747.714	144.691	3627.628	1239.700	3927.824	280.276	4448.434	324.773
58	0.082	0.0004	5	314.543	66.921	1744.177	137.246	3637.162	1266.079	3916.851	283.364	4450.117	317.605
59	0.083	0.0004	5	314.910	70.743	1740.716	127.812	3648.214	1294.214	3905.599	291.005	4449.170	310.896
60	0.084	0.0004	5	315.094	75.270	1737.394	117.473	3660.788	1320.456	3895.180	302.506	4445.183	305.251
61	0.085	0.0004	5	314.956	80.508	1734.196	107.288	3674.332	1339.572	3887.108	316.686	4438.118	301.413
62	0.086	0.0008	5	314.351	86.369	1731.108	98.062	3688.365	1347.135	3882.594	332.244	4428.542	300.303
63	0.087	0.0008	5	313.176	92.656	1728.153	90.298	3704.020	1342.063	3881.602	348.514	4417.555	303.064
64	0.088	0.0008	5	311.422	99.028	1725.354	84.240	3724.757	1325.635	3882.684	366.440	4406.408	311.287
65	0.089	0.0008	5	309.239	104.969	1722.675	79.943	3754.791	1297.374	3883.896	388.952	4396.092	327.265
66	0.090	0.0008	5	306.948	109.839	1719.995	77.350	3796.244	1251.936	3883.802	420.325	4387.200	354.030
67	0.091	0.0008	5	304.995	113.101	1717.144	76.340	3846.921	1178.812	3881.854	465.741	4380.179	395.422
68	0.092	0.0008	5	303.837	114.688	1714.019	76.748	3878.402	533.456	3899.246	1062.653	4376.280	456.650
69	0.093	0.0008	5	303.829	115.313	1710.829	78.367	3871.731	652.722	3941.771	871.589	4380.547	543.336
70	0.094	0.0008	5	305.191	116.568	1708.463	80.993	3815.572	781.991	4000.425	672.631	4404.885	642.147
71	0.095	0.0008	5	308.072	120.794	1708.738	84.583	3775.277	900.681	4005.171	554.449	4445.176	705.051
72	0.096	0.0009	5	312.612	130.695	1713.900	89.371	3719.378	1094.728	3993.357	457.401	4483.211	720.246
73	0.097	0.0009	5	318.944	148.263	1725.046	95.553	3607.520	1337.539	3985.494	375.335	4519.466	698.233
74	0.098	0.0009	5	327.158	172.832	1740.671	102.775	3416.112	1534.222	3983.643	308.992	4558.296	648.920
75	0.099	0.0009	5	337.395	199.551	1757.190	110.269	3170.251	1576.072	3985.051	258.565	4594.700	584.931
76	0.100	0.0009	5	349.996	220.946	1771.067	117.243	2935.827	1450.090	3987.554	224.380	4621.860	522.318
77	0.101	0.002	5	365.271	231.761	1780.545	122.744	2759.343	1242.875	3990.477	206.354	4638.270	473.952
78	0.102	0.002	5	382.946	232.371	1785.960	125.731	2646.103	1040.868	3993.888	204.104	4645.774	445.620
