frame	time(s)	intensity	nformants	F1(Hz)	B1(Hz)	F2(Hz)	B2(Hz)	F3(Hz)	B3(Hz)	F4(Hz)	B4(Hz)	F5(Hz)	B5(Hz)
54	0.078	0.0005	4	387.540	193.842	1159.656	776.649	2926.292	376.375	4038.453	156.692	--undefined--	--undefined--
55	0.079	0.0005	5	384.707	182.684	1138.573	689.408	2405.723	6722.762	2919.491	373.333	4041.651	130.429
56	0.080	0.0005	5	382.715	171.563	1124.563	609.481	2608.184	4366.713	2914.797	369.774	4044.934	108.619
57	0.081	0.0008	5	381.587	161.403	1117.566	541.307	2645.729	3564.860	2912.059	363.944	4048.885	90.861
58	0.082	0.0008	5	381.261	152.962	1116.902	484.942	2648.230	3180.442	2911.303	353.855	4053.665	76.761
59	0.083	0.0008	5	381.605	146.673	1121.731	438.313	2630.244	3016.835	2912.456	338.625	4059.161	65.797
60	0.084	0.0008	5	382.439	142.616	1130.829	398.787	2595.665	2986.820	2915.076	319.583	4065.131	57.382
61	0.085	0.0008	5	383.544	140.521	1142.404	364.257	2548.345	3015.469	2918.261	300.185	4071.338	51.005
62	0.086	0.0008	5	384.661	139.756	1154.272	333.770	2497.236	3012.560	2920.807	284.922	4077.624	46.288
63	0.087	0.0008	5	385.521	139.365	1164.507	307.439	2456.802	2889.949	2921.577	278.107	4083.905	42.960
64	0.088	0.0008	5	385.986	138.379	1172.300	285.576	2437.551	2622.452	2919.950	282.999	4090.126	40.772
65	0.089	0.0008	5	386.201	136.341	1178.432	267.979	2436.789	2270.926	2916.074	301.262	4096.206	39.471
66	0.090	0.0008	5	386.556	133.562	1184.899	254.333	2444.306	1921.699	2910.576	332.672	4102.015	38.855
67	0.091	0.0008	5	387.456	130.746	1193.928	244.782	2452.261	1630.780	2903.611	375.172	4107.396	38.819
68	0.092	0.0008	5	389.141	128.408	1207.225	239.422	2458.578	1419.875	2893.551	425.585	4112.153	39.326
69	0.093	0.0008	5	391.662	126.616	1225.793	237.365	2466.649	1292.956	2876.016	480.985	4116.008	40.345
