frame	time(s)	intensity	nformants	F1(Hz)	B1(Hz)	F2(Hz)	B2(Hz)	F3(Hz)	B3(Hz)	F4(Hz)	B4(Hz)	F5(Hz)	B5(Hz)
54	0.078	0.0005	4	329.556	91.977	2467.170	253.379	3041.483	105.575	4277.491	142.183	--undefined--	--undefined--
55	0.079	0.0005	4	333.670	94.724	2456.908	249.653	3041.331	94.602	4301.686	137.283	--undefined--	--undefined--
56	0.080	0.0005	4	337.963	96.519	2449.308	250.532	3042.645	87.821	4328.549	131.518	--undefined--	--undefined--
57	0.081	0.0005	4	342.357	97.398	2444.103	256.310	3045.373	84.757	4355.096	125.461	--undefined--	--undefined--
58	0.082	0.0005	4	346.730	97.327	2441.098	266.933	3049.488	85.197	4378.863	120.242	--undefined--	--undefined--
59	0.083	0.0005	4	350.943	96.219	2440.134	281.976	3054.755	89.098	4398.264	116.921	--undefined--	--undefined--
60	0.084	0.0005	4	354.904	94.013	2440.882	300.442	3060.502	96.348	4412.469	116.189	--undefined--	--undefined--
61	0.085	0.0005	4	358.615	90.733	2442.601	320.776	3065.527	106.465	4421.235	118.335	--undefined--	--undefined--
62	0.086	0.0005	4	362.169	86.494	2443.950	341.063	3068.367	118.250	4424.883	123.264	--undefined--	--undefined--
63	0.087	0.0005	4	365.706	81.500	2443.032	359.161	3067.976	129.700	4424.412	130.484	--undefined--	--undefined--
64	0.088	0.0005	4	369.360	76.003	2437.999	372.771	3064.509	138.663	4421.556	139.212	--undefined--	--undefined--
65	0.089	0.0005	4	373.218	70.251	2428.082	379.922	3059.459	144.160	4418.617	148.684	--undefined--	--undefined--
66	0.090	0.0005	4	377.314	64.442	2414.125	379.930	3054.909	147.114	4417.948	158.431	--undefined--	--undefined--
67	0.091	0.0005	4	381.652	58.733	2397.956	373.749	3052.606	149.567	4421.227	168.096	--undefined--	--undefined--
68	0.092	0.0005	4	386.229	53.278	2381.278	363.040	3053.632	153.273	4428.815	176.864	--undefined--	--undefined--
69	0.093	0.0005	4	391.035	48.227	2365.096	348.940	3058.530	158.853	4439.523	183.248	--undefined--	--undefined--
70	0.094	0.0005	4	396.034	43.697	2349.817	331.776	3067.464	165.701	4450.989	185.806	--undefined--	--undefined--
71	0.095	0.0004	4	401.158	39.739	2335.529	311.661	3080.217	172.351	4460.725	184.234	--undefined--	--undefined--
72	0.096	0.0004	4	406.304	36.326	2322.170	289.215	3096.135	177.245	4467.243	179.587	--undefined--	--undefined--
73	0.097	0.0004	4	411.353	33.382	2309.627	265.770	3114.214	179.672	4470.445	173.535	--undefined--	--undefined--
74	0.098	0.0004	4	416.187	30.808	2297.878	243.052	3133.437	180.349	4471.199	167.651	--undefined--	--undefined--
75	0.099	0.0004	4	420.707	28.520	2287.113	222.733	3153.164	181.164	4470.632	163.208	--undefined--	--undefined--
76	0.100	0.0004	4	424.848	26.467	2277.723	206.151	3173.285	184.333	4469.603	161.173	--undefined--	--undefined--
77	0.101	0.0004	4	428.578	24.635	2270.143	194.211	3194.045	191.495	4468.456	162.116	--undefined--	--undefined--
78	0.102	0.0004	4	431.901	23.047	2264.664	187.461	3215.578	203.001	4467.028	166.012	--undefined--	--undefined--
79	0.103	0.0004	4	434.834	21.739	2261.333	186.320	3237.313	217.502	4464.844	172.102	--undefined--	--undefined--
80	0.104	0.0004	4	437.399	20.741	2259.963	191.422	3257.565	232.159	4461.419	178.975	--undefined--	--undefined--
81	0.105	0.0004	4	439.610	20.069	2260.209	203.844	3273.877	243.844	4456.601	184.977	--undefined--	--undefined--
82	0.106	0.0004	4	441.470	19.733	2261.639	224.959	3284.281	250.790	4450.835	188.842	--undefined--	--undefined--
83	0.107	0.0004	4	442.972	19.747	2263.731	255.844	3288.475	253.397	4445.068	190.243	--undefined--	--undefined--
84	0.108	0.0004	4	444.101	20.126	2265.744	296.270	3287.726	253.719	4440.308	189.941	--undefined--	--undefined--
85	0.109	0.0004	4	444.826	20.873	2266.574	343.456	3283.813	254.391	4437.164	189.436	--undefined--	--undefined--
86	0.110	0.0004	5	445.108	21.976	2264.827	391.419	3278.154	257.819	4404.710	5826.489	4435.767	190.476
87	0.111	0.0004	5	444.906	23.427	2259.321	432.517	3271.496	266.006	3875.391	4787.953	4436.071	194.735
88	0.112	0.0004	5	444.188	25.255	2249.574	461.160	3263.880	280.783	3639.589	3979.206	4438.292	203.661
89	0.113	0.0004	5	442.933	27.540	2235.726	476.023	3254.636	303.918	3519.342	3314.026	4443.210	218.129
90	0.114	0.0004	5	441.129	30.427	2218.286	478.454	3242.415	336.874	3460.809	2751.328	4452.127	237.554
91	0.115	0.0004	5	438.774	34.121	2198.369	470.076	3225.135	380.160	3437.898	2272.019	4466.244	258.648
92	0.116	0.0004	5	435.883	38.898	2177.940	452.663	3199.804	431.313	3436.702	1873.112	4485.271	275.295
93	0.117	0.0004	5	432.504	45.119	2159.306	429.178	3163.531	479.455	3452.081	1565.674	4506.322	281.851
94	0.118	0.0004	5	428.747	53.228	2144.115	403.749	3120.231	504.140	3479.038	1367.086	4525.191	277.870
